"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2078/2079",2079,120,120,100,73.3448651496092,952.469137622509,1035
"2079/2080",2080,120,120,100,78.6338686092786,1588.17420676816,862
"2080/2081",2081,121,121,100,69.4119409715513,1890.90470652655,1183
"2081/2082",2082,120,120,100,75.0041471083423,2308.49404699448,941
"2082/2083",2083,120,120,100,74.5579399043218,2181.70680230856,1015
"2083/2084",2084,120,120,100,74.1112976971181,1025.49105183221,1206
"2084/2085",2085,121,121,100,67.6989557876714,1445.41003815178,1192
"2085/2086",2086,120,120,100,69.9346020238791,1584.85390365496,1168
"2086/2087",2087,120,120,100,71.5195401772598,1370.8402972538,1313
"2087/2088",2088,120,120,100,69.5850492980026,1550.92079578526,1301
"2088/2089",2089,121,121,100,75.2030769548364,1598.47511829436,1166
"2089/2090",2090,120,120,100,71.2233652083578,863.671821749769,1329
"2090/2091",2091,120,120,100,67.8459421677871,1203.871053827,1406
"2091/2092",2092,120,120,100,69.8912950114609,712.311897275969,1415
"2092/2093",2093,121,121,100,76.1115653084998,1960.13481540512,995
"2093/2094",2094,120,120,100,65.1174396847528,2021.69431566447,1336
"2094/2095",2095,120,120,100,76.6957690707241,952.53825585451,1132
"2095/2096",2096,120,120,100,77.8897006852367,2708.34714150522,916
"2096/2097",2097,121,121,100,68.6672625709016,4406.05353459343,1178
"2097/2098",2098,120,120,100,67.1161728667739,1785.560345551,1311
"2098/2099",2099,120,120,100,76.1621940004661,1360.02487702295,1034
"2099/2100",2100,120,120,100,72.342851050591,1976.65249748342,955
"2100/2101",2101,120,120,100,74.1581158385252,1476.04440688621,1104
