"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2038/2039",2039,120,120,100,71.9841534069164,684.360965345521,1285
"2039/2040",2040,120,120,100,64.9174785642335,979.64026993583,1640
"2040/2041",2041,121,121,100,65.2490385158326,656.851280491333,1646
"2041/2042",2042,120,120,100,69.1752894459823,824.46954493341,1290
"2042/2043",2043,120,120,100,55.7616316224239,344.304750341456,2042
"2043/2044",2044,120,120,100,66.2612617788091,573.390038421843,1540
"2044/2045",2045,121,121,100,49.9675989673615,369.501287583495,2042
"2045/2046",2046,120,120,100,61.0594148790578,1440.93632207066,1786
"2046/2047",2047,120,120,100,62.4635857784579,609.820594538236,1783
"2047/2048",2048,120,120,100,52.7360135966856,326.165935427183,1894
"2048/2049",2049,121,121,100,59.6624215321417,343.531840465264,1967
"2049/2050",2050,120,120,100,52.2897089542439,109.885375937913,2214
"2050/2051",2051,120,120,100,59.9843431903455,1111.29151572497,1782
"2051/2052",2052,120,120,100,69.4619549657637,1161.75702599133,1498
"2052/2053",2053,121,121,100,66.3431668452868,730.983076947741,1631
"2053/2054",2054,120,120,100,68.5737028049462,869.582551550586,1555
"2054/2055",2055,120,120,100,60.998653210685,504.058084355667,1752
"2055/2056",2056,120,120,100,57.6035031862284,2062.2023850549,1813
"2056/2057",2057,121,121,100,58.7441549877112,410.227733912878,1902
"2057/2058",2058,120,120,100,66.6257152910312,632.977062037215,1619
"2058/2059",2059,120,120,100,56.4512087292387,351.435185730923,1981
"2059/2060",2060,120,120,100,65.0888795934861,1164.76167290052,1510
"2060/2061",2061,121,121,100,72.7442728449896,1415.52446416719,1486
"2061/2062",2062,120,120,100,49.5709723933942,277.702489578165,2212
"2062/2063",2063,120,120,100,55.6220201254437,449.314744854812,2061
"2063/2064",2064,120,120,100,61.817275978492,485.762297122274,1853
"2064/2065",2065,121,121,100,63.1189818960465,403.8305534916,1783
"2065/2066",2066,120,120,100,67.3253349265324,429.970978995319,1577
"2066/2067",2067,120,120,100,53.389326185461,345.790141479112,2067
"2067/2068",2068,120,120,100,69.7791984909145,934.83367816871,1273
"2068/2069",2069,121,121,100,64.3813257058755,530.8275767304,1854
"2069/2070",2070,120,120,100,64.7254097040823,666.926747486461,1621
"2070/2071",2071,120,120,100,63.1149265491367,953.612921954133,1703
"2071/2072",2072,120,120,100,58.1390382545978,456.57835494075,1836
"2072/2073",2073,121,121,100,75.1900548349367,1273.56141795218,1262
"2073/2074",2074,120,120,100,59.8597226765523,1607.57455996331,1808
"2074/2075",2075,120,120,100,69.7766259687032,1174.57746292045,1460
"2075/2076",2076,120,120,100,73.0207171087823,855.594533926342,1412
"2076/2077",2077,121,121,100,59.1628098140882,267.901847569738,2070
"2077/2078",2078,120,120,100,56.1114363108682,231.989772022702,2068
"2078/2079",2079,120,120,100,59.4251027363989,344.123434872366,1806
"2079/2080",2080,120,120,100,68.9095847594799,530.965636624023,1572
"2080/2081",2081,121,121,100,54.3140625538472,815.630161688197,1603
"2081/2082",2082,120,120,100,61.497397154988,1172.19349480886,1664
"2082/2083",2083,120,120,100,66.8657953021793,1002.36250100425,1618
"2083/2084",2084,120,120,100,64.8824876325725,271.038460383192,1845
"2084/2085",2085,121,121,100,54.4835375266448,657.800626754761,1831
"2085/2086",2086,120,120,100,57.2479579993069,644.206390430685,1731
"2086/2087",2087,120,120,100,57.3881722795195,634.593023429159,1949
"2087/2088",2088,120,120,100,58.1774233442266,655.687815372832,1832
"2088/2089",2089,121,121,100,63.224497602987,706.45479382202,1760
"2089/2090",2090,120,120,100,54.4945558038089,280.967990339268,2048
"2090/2091",2091,120,120,100,56.1632323047488,457.821267027408,1874
"2091/2092",2092,120,120,100,58.1101431249608,266.777810745407,2051
"2092/2093",2093,121,121,100,66.1974357031777,786.404590162449,1597
"2093/2094",2094,120,120,100,51.9425006490237,898.047338693868,1707
"2094/2095",2095,120,120,100,63.3226932729103,328.641629118472,1822
"2095/2096",2096,120,120,100,67.8689499555239,1264.69911792129,1503
"2096/2097",2097,121,121,100,62.0746078831053,2548.56513808994,1656
"2097/2098",2098,120,120,100,55.0605777304099,808.772313804831,1793
"2098/2099",2099,120,120,100,66.9396680145092,566.330197311472,1673
"2099/2100",2100,120,120,100,61.9845490778243,958.651350717992,1732
"2100/2101",2101,120,120,100,61.1313072145676,504.948626325931,1631
