"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2064/2065",2065,121,121,100,71.7261465979591,882.694060248788,1095
"2065/2066",2066,120,120,100,79.4575871261568,694.296287249308,741
"2066/2067",2067,120,120,100,64.193996054295,581.594786759,1479
"2067/2068",2068,120,120,100,79.6021811126793,1846.85840126546,710
"2068/2069",2069,121,121,100,71.441178216779,893.369063592516,1273
"2069/2070",2070,120,120,100,71.7489691417431,1065.87526737992,1002
"2070/2071",2071,120,120,100,69.1402122650707,1386.39349389821,1260
"2071/2072",2072,120,120,100,64.7175217333897,906.675467275083,1348
"2072/2073",2073,121,121,100,82.5929648283054,2095.46493317187,632
"2073/2074",2074,120,120,100,65.8138584502722,2155.01211770624,1252
"2074/2075",2075,120,120,100,75.5983841625639,1800.54344806774,961
"2075/2076",2076,120,120,100,81.2682889743955,1512.59693135275,672
"2076/2077",2077,121,121,100,68.0896821409024,449.123530718498,1482
"2077/2078",2078,120,120,100,64.4999467906546,423.134383313358,1493
"2078/2079",2079,120,120,100,70.1858195245768,664.784141635057,1120
"2079/2080",2080,120,120,100,76.9000918726997,1260.96976255998,942
"2080/2081",2081,121,121,100,65.0856774573858,1248.63085482176,1195
"2081/2082",2082,120,120,100,73.8135209522734,1585.36759002693,928
"2082/2083",2083,120,120,100,72.6857745153211,1439.61358942837,1000
"2083/2084",2084,120,120,100,72.0442914735049,679.295564994682,1255
"2084/2085",2085,121,121,100,65.9159385570601,839.155138541944,1185
"2085/2086",2086,120,120,100,67.0772600270466,1080.86199451564,1153
"2086/2087",2087,120,120,100,69.7569508391389,881.730425354559,1324
"2087/2088",2088,120,120,100,66.963556984314,1045.98172896542,1327
"2088/2089",2089,121,121,100,73.3838381449186,996.371249953751,1154
"2089/2090",2090,120,120,100,67.5594490917101,482.099661481101,1345
"2090/2091",2091,120,120,100,64.1946361386326,780.371937805321,1446
"2091/2092",2092,120,120,100,67.8573553900205,440.185971302912,1468
"2092/2093",2093,121,121,100,75.6904902318201,1229.51095509576,975
"2093/2094",2094,120,120,100,64.1016446002504,1394.63135191612,1349
"2094/2095",2095,120,120,100,75.1429221696199,626.089247654192,1188
"2095/2096",2096,120,120,100,78.0531759105033,1815.64209341351,839
"2096/2097",2097,121,121,100,71.8685653221,3371.58947516931,1154
"2097/2098",2098,120,120,100,65.2352332488408,1214.41596984118,1305
"2098/2099",2099,120,120,100,73.7433750732744,885.81738502346,1036
"2099/2100",2100,120,120,100,72.0876067224526,1225.50950613711,937
"2100/2101",2101,120,120,100,71.146688386958,968.645648578648,1119
