"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2076/2077",2077,121,121,100,68.5199664606098,608.032395369839,1614
"2077/2078",2078,120,120,100,64.7342276892014,507.010996698402,1589
"2078/2079",2079,120,120,100,71.0284241313875,705.46862351289,1238
"2079/2080",2080,120,120,100,76.3382694620504,1314.90648667281,1043
"2080/2081",2081,121,121,100,68.4100558769151,1390.5554279685,1277
"2081/2082",2082,120,120,100,72.5001876975839,1761.02373566991,1095
"2082/2083",2083,120,120,100,71.0432874351518,1616.42417180771,1102
"2083/2084",2084,120,120,100,71.604640301468,742.779296240769,1397
"2084/2085",2085,121,121,100,64.4064544551547,998.550589106977,1331
"2085/2086",2086,120,120,100,68.1360334721739,1225.36701105535,1296
"2086/2087",2087,120,120,100,69.3956280290022,1046.33487040363,1434
"2087/2088",2088,120,120,100,67.1202809692986,1111.32841334492,1380
"2088/2089",2089,121,121,100,72.0557764044333,1202.93849653751,1267
"2089/2090",2090,120,120,100,69.6132465227274,559.783286723308,1534
"2090/2091",2091,120,120,100,65.0208236670933,863.475443947129,1516
"2091/2092",2092,120,120,100,67.9421391773503,514.822158195078,1574
"2092/2093",2093,121,121,100,74.4835042302948,1364.84333388973,1107
"2093/2094",2094,120,120,100,63.8114058693609,1566.38875845354,1412
"2094/2095",2095,120,120,100,75.0706264836954,695.275428587571,1284
"2095/2096",2096,120,120,100,77.3254551379341,2020.75130067766,1035
"2096/2097",2097,121,121,100,70.3822706424562,3576.69782688096,1259
"2097/2098",2098,120,120,100,63.6399714312774,1365.35562888905,1415
"2098/2099",2099,120,120,100,73.5812464244354,1046.98411374539,1179
"2099/2100",2100,120,120,100,72.5144715317983,1394.56649048347,1130
"2100/2101",2101,120,120,100,71.7233557002492,1045.86063422635,1249
