"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2032/2033",2033,121,121,100,75.9380694498268,1182.33957929793,1045
"2033/2034",2034,120,120,100,74.6285102517395,2853.34319221973,870
"2034/2035",2035,120,120,100,74.685480323873,2879.45783359953,869
"2035/2036",2036,120,120,100,80.4689159181453,2490.31138512865,702
"2036/2037",2037,121,121,100,77.608443271366,1554.14840722177,936
"2037/2038",2038,120,120,100,81.5362630774407,2551.26110151783,626
"2038/2039",2039,120,120,100,88.5166991898004,3596.82467315113,315
"2039/2040",2040,120,120,100,85.062800877583,2947.88756125909,428
"2040/2041",2041,121,121,100,83.8038916308706,2698.93513748772,455
"2041/2042",2042,120,120,100,85.0274099726512,3398.63842310896,455
"2042/2043",2043,120,120,100,76.8414997738128,1345.5622789287,1056
"2043/2044",2044,120,120,100,86.3054521676404,2347.25979927415,336
"2044/2045",2045,121,121,100,76.3615817110349,1263.83115682844,960
"2045/2046",2046,120,120,100,77.4803209340871,3459.57096818578,734
"2046/2047",2047,120,120,100,77.6218520466373,2073.45063940343,777
"2047/2048",2048,120,120,100,80.1375368834415,1408.50764486659,709
"2048/2049",2049,121,121,100,79.626933374615,1428.66410221858,783
"2049/2050",2050,120,120,100,78.2656053621249,648.915295023471,948
"2050/2051",2051,120,120,100,75.6771606237999,3356.42856618529,666
"2051/2052",2052,120,120,100,80.6299935572406,3893.04656065255,529
"2052/2053",2053,121,121,100,83.1306898448747,3085.79261379829,506
"2053/2054",2054,120,120,100,84.773928743929,3195.10415896773,435
"2054/2055",2055,120,120,100,81.664722774387,1973.23257421609,633
"2055/2056",2056,120,120,100,73.8406792475835,4386.3410031572,680
"2056/2057",2057,121,121,100,72.209978179575,2146.09740533587,900
"2057/2058",2058,120,120,100,85.7151834137421,2423.19882228551,339
"2058/2059",2059,120,120,100,76.9572903741155,1471.32551453868,866
"2059/2060",2060,120,120,100,80.5428191671981,3519.83772504283,584
"2060/2061",2061,121,121,100,82.9008935995425,4289.52357419999,480
"2061/2062",2062,120,120,100,69.865388511038,1075.01242674654,1146
"2062/2063",2063,120,120,100,76.5057553422412,1744.69161233678,810
"2063/2064",2064,120,120,100,79.504805635841,2021.29637478525,884
"2064/2065",2065,121,121,100,83.0420458180179,2250.80720880534,571
"2065/2066",2066,120,120,100,88.3562636436145,2044.90568476589,244
"2066/2067",2067,120,120,100,74.639280118432,1357.64771435037,1014
"2067/2068",2068,120,120,100,86.2946367091154,4116.28266725829,413
"2068/2069",2069,121,121,100,80.3451885721624,2203.10180401197,773
"2069/2070",2070,120,120,100,79.9444310440267,2453.290864815,662
"2070/2071",2071,120,120,100,78.3788066442739,3287.60484770546,775
"2071/2072",2072,120,120,100,74.5189778678687,2122.37998590106,819
"2072/2073",2073,121,121,100,87.6737859971327,4583.43908865098,360
"2073/2074",2074,120,120,100,70.1804144688285,3873.8315467583,859
"2074/2075",2075,120,120,100,81.7803050302864,4129.83356812038,602
"2075/2076",2076,120,120,100,87.7732421078799,3408.74571956554,293
"2076/2077",2077,121,121,100,78.0208385665737,1255.50637507485,945
"2077/2078",2078,120,120,100,76.999157770797,1153.02028295957,919
"2078/2079",2079,120,120,100,80.4803399900902,1683.92058799649,612
"2079/2080",2080,120,120,100,83.2903487347594,3052.84325654199,461
"2080/2081",2081,121,121,100,76.8941490643174,2710.65173482616,870
"2081/2082",2082,120,120,100,81.4519578667023,3076.97615681635,431
"2082/2083",2083,120,120,100,80.1227199080113,3119.21879751608,585
"2083/2084",2084,120,120,100,80.9316459159509,1940.73105890676,727
"2084/2085",2085,121,121,100,76.8311495393391,2039.74702537851,704
"2085/2086",2086,120,120,100,81.1387562185646,2399.44356120471,694
"2086/2087",2087,120,120,100,79.6693124030498,1945.61383128027,819
"2087/2088",2088,120,120,100,75.4811140795064,2291.44351279689,859
"2088/2089",2089,121,121,100,82.5852432659212,2275.71445832169,617
"2089/2090",2090,120,120,100,79.8277233015433,1323.14328246098,747
"2090/2091",2091,120,120,100,75.5977723674605,1912.81393780792,1040
"2091/2092",2092,120,120,100,79.5013731038853,1177.19134433381,766
"2092/2093",2093,121,121,100,81.636782537953,3053.8620424415,611
"2093/2094",2094,120,120,100,76.5645798719233,2921.4079453405,952
"2094/2095",2095,120,120,100,84.6926400399025,1516.36094771232,486
"2095/2096",2096,120,120,100,83.8560611727298,3700.51947457716,298
"2096/2097",2097,121,121,100,71.717944066666,5823.72996931337,752
"2097/2098",2098,120,120,100,76.8581307093918,2525.05394171923,861
"2098/2099",2099,120,120,100,84.186323417438,2246.13303707261,546
"2099/2100",2100,120,120,100,82.0355056982844,2634.44632724952,412
"2100/2101",2101,120,120,100,79.6476576919886,2375.44218458887,696
