"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2030/2031",2031,120,120,100,78.6899850598629,1374.29289604933,956
"2031/2032",2032,120,120,100,81.0321943982308,1674.28832655912,772
"2032/2033",2033,121,121,100,68.8302685859153,601.463392455596,1453
"2033/2034",2034,120,120,100,67.6911154294639,1807.73703169869,1313
"2034/2035",2035,120,120,100,71.0146730866873,1676.70381387905,1250
"2035/2036",2036,120,120,100,76.017103627446,1274.5818824172,1051
"2036/2037",2037,121,121,100,69.3088795175399,943.818821932189,1362
"2037/2038",2038,120,120,100,74.6106124536764,1431.01060527656,1041
"2038/2039",2039,120,120,100,81.4607512367384,1788.81504023052,617
"2039/2040",2040,120,120,100,79.4265268916888,1676.78353623883,880
"2040/2041",2041,121,121,100,78.3550810066745,1396.83233756898,933
"2041/2042",2042,120,120,100,80.0146695671774,1895.08288023924,751
"2042/2043",2043,120,120,100,70.736267100333,721.856121682795,1523
"2043/2044",2044,120,120,100,79.1270818955754,1324.91207293002,827
"2044/2045",2045,121,121,100,66.0934542589112,665.246788889403,1436
"2045/2046",2046,120,120,100,69.9262939900063,2235.52025820035,1164
"2046/2047",2047,120,120,100,71.1555393845783,1143.45547223976,1186
"2047/2048",2048,120,120,100,72.1163647155718,714.083010082366,1169
"2048/2049",2049,121,121,100,72.9445560558743,751.307309118565,1244
"2049/2050",2050,120,120,100,69.1963405704637,287.140656005591,1571
"2050/2051",2051,120,120,100,71.9944309207185,1918.32537534973,1257
"2051/2052",2052,120,120,100,78.1368622236423,2180.53300468903,804
"2052/2053",2053,121,121,100,75.9376575609349,1686.7670441349,911
"2053/2054",2054,120,120,100,78.1767323456497,1860.56927368697,840
"2054/2055",2055,120,120,100,74.8070994110494,1001.2016580482,1053
"2055/2056",2056,120,120,100,69.4785501019978,2958.90175521886,1127
"2056/2057",2057,121,121,100,64.2201713035356,1112.59853976034,1225
"2057/2058",2058,120,120,100,79.1017122654284,1374.96869524708,854
"2058/2059",2059,120,120,100,68.1743338230099,728.465994176921,1338
"2059/2060",2060,120,120,100,76.2538292432873,2160.89755002409,886
"2060/2061",2061,121,121,100,80.7795954458215,2649.84367914265,825
"2061/2062",2062,120,120,100,63.4032107151033,639.206625680905,1625
"2062/2063",2063,120,120,100,69.9485934766417,930.286738792434,1292
"2063/2064",2064,120,120,100,72.3690805399747,1203.06697740266,1287
"2064/2065",2065,121,121,100,75.9565644033592,1219.74205188639,1016
"2065/2066",2066,120,120,100,80.7984383347321,983.214911328629,672
"2066/2067",2067,120,120,100,66.603542302204,808.678680736106,1400
"2067/2068",2068,120,120,100,81.8863636107017,2362.99754395708,683
"2068/2069",2069,121,121,100,73.1265715272712,1212.50618958659,1198
"2069/2070",2070,120,120,100,73.5552296898422,1449.56143103819,955
"2070/2071",2071,120,120,100,71.7974598629389,1818.79070709739,1203
"2071/2072",2072,120,120,100,67.7417358849598,1149.30788224284,1284
"2072/2073",2073,121,121,100,82.8693077664175,2692.21171786636,599
"2073/2074",2074,120,120,100,67.2890123085963,2533.23192671966,1199
"2074/2075",2075,120,120,100,78.4119322781989,2269.33323103888,909
"2075/2076",2076,120,120,100,83.7209764076033,1970.27756273979,653
"2076/2077",2077,121,121,100,70.9073511881688,629.095618397463,1409
"2077/2078",2078,120,120,100,67.5437061839057,617.245195407886,1416
"2078/2079",2079,120,120,100,72.5647487152091,864.780716154259,1036
"2079/2080",2080,120,120,100,77.510414925935,1636.9490965521,888
"2080/2081",2081,121,121,100,69.7098052781639,1607.46911832131,1172
"2081/2082",2082,120,120,100,75.8349213791225,1947.41256930726,868
"2082/2083",2083,120,120,100,74.3445903067586,1807.16357521433,955
"2083/2084",2084,120,120,100,73.3241111130501,953.167115064338,1184
"2084/2085",2085,121,121,100,67.3936636836934,1110.19937079446,1121
"2085/2086",2086,120,120,100,71.5810945459325,1377.20815930329,1098
"2086/2087",2087,120,120,100,73.6356058362471,1142.29291194165,1256
"2087/2088",2088,120,120,100,69.4420592430088,1319.09315515356,1259
"2088/2089",2089,121,121,100,77.1318030723305,1317.00088557648,1083
"2089/2090",2090,120,120,100,72.051484514639,712.086395813152,1267
"2090/2091",2091,120,120,100,67.8812034683851,1016.30054492224,1388
"2091/2092",2092,120,120,100,70.3222098518763,615.096241652034,1387
"2092/2093",2093,121,121,100,77.2058744300066,1629.13117112545,932
"2093/2094",2094,120,120,100,66.5850482976748,1726.98584533622,1288
"2094/2095",2095,120,120,100,77.4744655173436,841.834147405345,1082
"2095/2096",2096,120,120,100,79.2051263977937,2228.05080311047,773
"2096/2097",2097,121,121,100,71.8165514411248,3840.7859382201,1114
"2097/2098",2098,120,120,100,68.1871184930933,1523.30681984965,1252
"2098/2099",2099,120,120,100,77.1171461177255,1197.70324187353,981
"2099/2100",2100,120,120,100,75.3247845779151,1585.29501367081,863
"2100/2101",2101,120,120,100,73.9365704166376,1318.78511841502,1072
