"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2054/2055",2055,120,120,100,73.1283838246727,847.277418090031,1111
"2055/2056",2056,120,120,100,67.5100036418771,2823.0663147741,1189
"2056/2057",2057,121,121,100,63.002331886697,928.64350278303,1260
"2057/2058",2058,120,120,100,78.5384721973824,1150.16558293533,911
"2058/2059",2059,120,120,100,65.7747913362109,599.064113239758,1388
"2059/2060",2060,120,120,100,75.4579803212673,1895.0142739322,921
"2060/2061",2061,121,121,100,79.259181628353,2375.0039510713,857
"2061/2062",2062,120,120,100,60.3299917160057,505.905701090116,1697
"2062/2063",2063,120,120,100,66.5565669253319,773.509676476009,1360
"2063/2064",2064,120,120,100,70.3997478455385,987.865870899521,1345
"2064/2065",2065,121,121,100,72.3509123046497,986.064002393279,1070
"2065/2066",2066,120,120,100,80.2667365830621,785.187039772514,718
"2066/2067",2067,120,120,100,64.0989137632987,679.613326021936,1461
"2067/2068",2068,120,120,100,79.7710285998874,2030.34361028764,713
"2068/2069",2069,121,121,100,72.4304487915051,1007.46484152507,1249
"2069/2070",2070,120,120,100,71.8517100717509,1195.32942989934,984
"2070/2071",2071,120,120,100,70.3875790522416,1576.74580545304,1247
"2071/2072",2072,120,120,100,66.3059247014626,952.298093225341,1319
"2072/2073",2073,121,121,100,81.9249572046101,2325.04887976917,630
"2073/2074",2074,120,120,100,64.9398730754619,2390.81709974818,1250
"2074/2075",2075,120,120,100,75.269874438005,2015.62850310048,953
"2075/2076",2076,120,120,100,81.6085072743172,1676.80026157061,678
"2076/2077",2077,121,121,100,68.9077982736035,491.95152126113,1452
"2077/2078",2078,120,120,100,65.555182094633,485.959316694643,1471
"2078/2079",2079,120,120,100,71.235151151086,705.303258811124,1077
"2079/2080",2080,120,120,100,78.1125399142948,1363.84772661747,904
"2080/2081",2081,121,121,100,66.2361301839956,1336.86825274816,1175
"2081/2082",2082,120,120,100,73.922786521578,1721.52672572853,920
"2082/2083",2083,120,120,100,72.933984215515,1604.64471615059,992
"2083/2084",2084,120,120,100,73.7684842724684,786.94780993741,1230
"2084/2085",2085,121,121,100,66.4227003434135,978.642801096663,1163
"2085/2086",2086,120,120,100,67.3881695059863,1156.7062470126,1134
"2086/2087",2087,120,120,100,71.5831883092069,961.529230221175,1303
"2087/2088",2088,120,120,100,67.317767812372,1138.22478337819,1310
"2088/2089",2089,121,121,100,75.2979896547567,1096.59201649344,1152
"2089/2090",2090,120,120,100,68.3381416397788,574.427131715696,1348
"2090/2091",2091,120,120,100,66.5829371518612,838.987806722056,1418
"2091/2092",2092,120,120,100,68.5518896131798,480.725614856929,1436
"2092/2093",2093,121,121,100,76.2615257620691,1391.97229272407,957
"2093/2094",2094,120,120,100,65.2924859058294,1467.95697337436,1329
"2094/2095",2095,120,120,100,75.0818395543429,682.878807381727,1161
"2095/2096",2096,120,120,100,78.5944422501343,2022.51464635646,842
"2096/2097",2097,121,121,100,71.8573137480344,3627.47109375987,1150
"2097/2098",2098,120,120,100,66.0289514410761,1304.36854724865,1285
"2098/2099",2099,120,120,100,74.770955513035,977.856276577339,1015
"2099/2100",2100,120,120,100,72.4398943374472,1400.32388978498,941
"2100/2101",2101,120,120,100,72.1630327029088,1061.91974929534,1102
