"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2091/2092",2092,120,120,100,68.8465117355827,600.949173968751,1409
"2092/2093",2093,121,121,100,76.1678204802629,1436.54807500821,978
"2093/2094",2094,120,120,100,63.9181200392068,1830.7354810941,1370
"2094/2095",2095,120,120,100,74.3464952678878,793.707471852191,1152
"2095/2096",2096,120,120,100,78.281332475628,2077.89234899823,838
"2096/2097",2097,121,121,100,71.6798736153869,3657.16118212417,1130
"2097/2098",2098,120,120,100,65.1819879052746,1494.64551348239,1330
"2098/2099",2099,120,120,100,74.9888237274681,1095.15197149059,1034
"2099/2100",2100,120,120,100,73.0659972083704,1397.73247108795,896
"2100/2101",2101,120,120,100,71.251754140194,1245.65917305835,1117
