"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2037/2038",2038,120,120,100,75.7743648468249,1649.30763184442,999
"2038/2039",2039,120,120,100,82.1070880687357,2108.83542089094,575
"2039/2040",2040,120,120,100,79.9839526903324,1883.68658050615,806
"2040/2041",2041,121,121,100,78.6262239381904,1725.64322878164,884
"2041/2042",2042,120,120,100,81.0022550659705,1994.54782757466,678
"2042/2043",2043,120,120,100,69.8105227203278,950.000026240479,1453
"2043/2044",2044,120,120,100,80.1012922131695,1471.25783803896,719
"2044/2045",2045,121,121,100,69.2526610846689,770.922487262636,1377
"2045/2046",2046,120,120,100,73.1245426020323,2392.75673522567,1079
"2046/2047",2047,120,120,100,72.0376030745574,1344.72003601608,1115
"2047/2048",2048,120,120,100,73.5718350987581,870.332464374602,1120
"2048/2049",2049,121,121,100,73.6622897497518,949.226635454688,1164
"2049/2050",2050,120,120,100,70.7835911052862,335.3270136551,1463
"2050/2051",2051,120,120,100,72.9007958929742,2157.90349002928,1178
"2051/2052",2052,120,120,100,78.5274981050334,2444.17119285883,755
"2052/2053",2053,121,121,100,77.1665915941048,1993.95738693094,859
"2053/2054",2054,120,120,100,79.1793846954479,2164.13468458038,789
"2054/2055",2055,120,120,100,74.2508949411094,1200.21455671033,995
"2055/2056",2056,120,120,100,70.2511249173913,3153.63163119089,1052
"2056/2057",2057,121,121,100,65.630146360827,1212.97525280155,1178
"2057/2058",2058,120,120,100,81.3186490328717,1575.84036096511,799
"2058/2059",2059,120,120,100,69.428114761633,887.353404917754,1246
"2059/2060",2060,120,120,100,77.6066364915841,2382.98838813324,860
"2060/2061",2061,121,121,100,81.7205479580734,2841.30050860718,754
"2061/2062",2062,120,120,100,62.8134563539479,707.023099051323,1576
"2062/2063",2063,120,120,100,69.8547019053494,1238.23748110607,1248
"2063/2064",2064,120,120,100,72.2336070255369,1378.34245477431,1275
"2064/2065",2065,121,121,100,77.3382931221004,1307.89209929248,925
"2065/2066",2066,120,120,100,82.4484133113456,1167.73789959494,620
"2066/2067",2067,120,120,100,69.5888690013235,823.319368226919,1352
"2067/2068",2068,120,120,100,82.9860388730995,2481.29794616951,607
"2068/2069",2069,121,121,100,74.7348901860005,1347.37037131051,1108
"2069/2070",2070,120,120,100,73.9164859303946,1554.76172562409,914
"2070/2071",2071,120,120,100,72.3481283388101,2111.14793138113,1117
"2071/2072",2072,120,120,100,69.099200858298,1462.01074687345,1192
"2072/2073",2073,121,121,100,84.1755756133716,2893.14299231861,548
"2073/2074",2074,120,120,100,67.0306914210923,2678.37488914561,1152
"2074/2075",2075,120,120,100,78.6859942486553,2620.09141371911,889
"2075/2076",2076,120,120,100,84.3583013375082,2158.75055545941,580
"2076/2077",2077,121,121,100,71.9852088987245,833.144514873158,1318
"2077/2078",2078,120,120,100,68.420851592331,691.231764024124,1351
"2078/2079",2079,120,120,100,74.5012259127543,996.431086764205,943
"2079/2080",2080,120,120,100,78.4511313916591,1859.16898340173,805
"2080/2081",2081,121,121,100,71.0081124534736,1826.68477098597,1137
"2081/2082",2082,120,120,100,77.397847035747,2158.16201793822,808
"2082/2083",2083,120,120,100,75.1642047254827,2021.84518781491,874
"2083/2084",2084,120,120,100,75.1196220676993,1061.98854659311,1121
"2084/2085",2085,121,121,100,71.30694216134,1230.78836812405,1055
"2085/2086",2086,120,120,100,74.2068672056994,1610.83389195008,1068
"2086/2087",2087,120,120,100,74.830417341389,1330.02602969762,1154
"2087/2088",2088,120,120,100,71.2181805857981,1467.43420721311,1167
"2088/2089",2089,121,121,100,76.1461342686271,1553.65766822034,1002
"2089/2090",2090,120,120,100,75.3584128872062,744.483637893107,1208
"2090/2091",2091,120,120,100,69.08184992508,1203.71493814047,1340
"2091/2092",2092,120,120,100,71.9709836278507,722.740849693771,1306
"2092/2093",2093,121,121,100,78.316410995043,1822.74301662901,895
"2093/2094",2094,120,120,100,69.1269091960585,2052.28209626628,1285
"2094/2095",2095,120,120,100,78.1781085302573,946.823579431511,1002
"2095/2096",2096,120,120,100,79.8835962166595,2495.84997424763,720
"2096/2097",2097,121,121,100,72.3315651764806,4225.29267041758,1045
"2097/2098",2098,120,120,100,69.8335273961784,1747.19291408174,1194
"2098/2099",2099,120,120,100,77.2768917603025,1418.78534535877,876
"2099/2100",2100,120,120,100,76.1386408590079,1692.02985196281,762
"2100/2101",2101,120,120,100,76.1618151456933,1457.39643555321,1053
