"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2090/2091",2091,120,120,100,61.6221088684943,524.578090189025,1609
"2091/2092",2092,120,120,100,64.4248438845098,300.007166982628,1746
"2092/2093",2093,121,121,100,72.5318765206284,867.579512060154,1196
"2093/2094",2094,120,120,100,60.8172529270632,1002.94411146082,1478
"2094/2095",2095,120,120,100,69.5535116008468,428.260226798709,1467
"2095/2096",2096,120,120,100,75.1485971307666,1371.15476596123,1139
"2096/2097",2097,121,121,100,67.5634645825303,2736.31752134673,1336
"2097/2098",2098,120,120,100,61.7741957590333,903.202506536152,1509
"2098/2099",2099,120,120,100,70.9203352670556,624.10146794701,1328
"2099/2100",2100,120,120,100,68.6786060306986,939.65685350541,1236
"2100/2101",2101,120,120,100,66.4968086663102,641.2667036606,1302
