"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2068/2069",2069,121,121,100,71.7860558585962,1098.1060682456,1342
"2069/2070",2070,120,120,100,72.1925844235902,1339.40366323059,1133
"2070/2071",2071,120,120,100,71.1861089591184,1710.50071610278,1334
"2071/2072",2072,120,120,100,66.2363108494119,1024.10182334576,1395
"2072/2073",2073,121,121,100,80.5464983012826,2455.46405972727,747
"2073/2074",2074,120,120,100,65.4239341788034,2418.61049796315,1367
"2074/2075",2075,120,120,100,75.14267371196,2104.76053665392,1054
"2075/2076",2076,120,120,100,80.9024965195804,1778.00550824683,818
"2076/2077",2077,121,121,100,68.9457019797064,582.217517090961,1575
"2077/2078",2078,120,120,100,65.049620114507,572.12015826907,1549
"2078/2079",2079,120,120,100,70.7114550469269,753.813980331644,1209
"2079/2080",2080,120,120,100,75.2875563025009,1374.04733890155,1010
"2080/2081",2081,121,121,100,68.5965037358965,1478.55894082552,1263
"2081/2082",2082,120,120,100,74.771522125955,1856.23800065042,1071
"2082/2083",2083,120,120,100,73.0143846151605,1722.96577452915,1103
"2083/2084",2084,120,120,100,71.5556884611797,832.719244603068,1363
"2084/2085",2085,121,121,100,65.5262344836538,1082.21546588512,1282
"2085/2086",2086,120,120,100,68.3540710754114,1296.69996313518,1272
"2086/2087",2087,120,120,100,70.1562770595137,1097.27378818113,1419
"2087/2088",2088,120,120,100,68.1515156036494,1191.58751661982,1383
"2088/2089",2089,121,121,100,74.7055065171189,1253.43385278294,1275
"2089/2090",2090,120,120,100,68.6837754215412,656.360761663876,1491
"2090/2091",2091,120,120,100,65.0240251209743,912.523797101341,1505
"2091/2092",2092,120,120,100,69.38068562226,555.2138186628,1554
"2092/2093",2093,121,121,100,75.6911691031964,1476.87787157483,1092
"2093/2094",2094,120,120,100,65.9628208806971,1591.06319604255,1399
"2094/2095",2095,120,120,100,75.2234348728216,760.219514632598,1281
"2095/2096",2096,120,120,100,77.8985617370909,2119.97154672444,1017
"2096/2097",2097,121,121,100,69.3953711543891,3685.30169953592,1249
"2097/2098",2098,120,120,100,66.01414877961,1416.61974320561,1390
"2098/2099",2099,120,120,100,74.0737547507997,1084.97749266308,1157
"2099/2100",2100,120,120,100,71.9799845932102,1521.62528029643,1095
"2100/2101",2101,120,120,100,72.4098271818002,1145.43718089815,1204
