"Station_ID","YEARMODA","Year","Month","Day","Tmin","Tmean","Tmax","Rainfall"
"04166",19980118,1998,1,18,-5.5,3,9,6.1
"04166",19980119,1998,1,19,4.4,5.4,8.6,2.6
"04166",19980120,1998,1,20,0,1.3,5,5.2
"04166",19980121,1998,1,21,0.2,0.6,2.2,1.3
"04166",19980122,1998,1,22,-3,-1.2,0.2,0.2
"04166",19980123,1998,1,23,-0.6,1,1.6,0
"04166",19980124,1998,1,24,-1.6,-1.2,0.8,0.9
"04166",19980125,1998,1,25,-1.8,-1,0.2,0
"04166",19980126,1998,1,26,-4.8,-3.5,-0.8,0
"04166",19980127,1998,1,27,-6.9,-5.2,-1.8,0
"04166",19980128,1998,1,28,-9.5,-2.9,-1.2,0
"04166",19980129,1998,1,29,-3.7,-2.4,1.2,0
"04166",19980130,1998,1,30,-8.5,-4.6,0,0
"04166",19980131,1998,1,31,-9,-3.3,-0.8,0
"04166",19980201,1998,2,1,-9.8,-6.7,-2.4,0
"04166",19980202,1998,2,2,-7.2,-4,0.6,0
"04166",19980203,1998,2,3,-9.5,-4.4,2.8,0
"04166",19980204,1998,2,4,-11,-4,4.4,0
"04166",19980205,1998,2,5,-10,-4,3.6,0
"04166",19980206,1998,2,6,-9.6,-2.6,5,0
"04166",19980207,1998,2,7,-8.4,0.8,7,0
"04166",19980208,1998,2,8,-2.2,0.5,7.6,0
"04166",19980209,1998,2,9,-6.4,1.5,12,0
"04166",19980210,1998,2,10,-3.2,3.4,15.4,0
"04166",19980211,1998,2,11,-4.4,4.4,16.8,0
"04166",19980212,1998,2,12,-2.4,6,16.6,0
"04166",19980213,1998,2,13,0.2,6.8,17.4,0
"04166",19980214,1998,2,14,2.4,6.6,15.8,0
"04166",19980215,1998,2,15,-1,6.3,17,0
"04166",19980216,1998,2,16,-0.4,8.8,15,0.4
"04166",19980217,1998,2,17,5.4,5.9,10.2,1.9
"04166",19980218,1998,2,18,-0.2,6,11.2,0
"04166",19980219,1998,2,19,-2,7.2,14.8,0
"04166",19980220,1998,2,20,-0.6,7.2,16.8,0
"04166",19980221,1998,2,21,-0.6,9.3,19.8,0.4
"04166",19980222,1998,2,22,6,7,9.6,13.3
"04166",19980223,1998,2,23,5,6,6.8,3
"04166",19980224,1998,2,24,0.8,5.6,8.2,2
"04166",19980225,1998,2,25,5.8,7.9,9.6,0.5
"04166",19980226,1998,2,26,4,7.5,13.4,0
"04166",19980227,1998,2,27,0.4,7.6,12.4,0
"04166",19980228,1998,2,28,3,5.7,9.8,8.1
"04166",19980301,1998,3,1,0.8,3.4,6.6,0.8
"04166",19980302,1998,3,2,2.8,7.2,9.8,0
"04166",19980303,1998,3,3,2.6,12.6,16,0
"04166",19980304,1998,3,4,13.2,17.1,21.2,8.8
"04166",19980305,1998,3,5,4.8,6,16.8,0.3
"04166",19980306,1998,3,6,3,7.9,9.8,0
"04166",19980307,1998,3,7,8.2,9.3,13.4,6.7
"04166",19980308,1998,3,8,5.4,7,9.8,7.1
"04166",19980309,1998,3,9,-2,0,6,0
"04166",19980310,1998,3,10,-5,0.3,6,0
"04166",19980311,1998,3,11,-4,4.8,8.4,0
"04166",19980312,1998,3,12,2.4,2.8,5.4,1.6
"04166",19980313,1998,3,13,-1.2,2.8,6.2,0
"04166",19980314,1998,3,14,3.2,4.8,6.4,0.7
"04166",19980315,1998,3,15,4.8,5.7,6.8,12.7
"04166",19980316,1998,3,16,5,7.4,8.8,4.8
"04166",19980317,1998,3,17,6.2,6.6,7.6,0.2
"04166",19980318,1998,3,18,5.2,8,10.2,0
"04166",19980319,1998,3,19,4,5.2,8.4,0
"04166",19980320,1998,3,20,0.5,4.7,7.4,1.5
"04166",19980321,1998,3,21,-0.6,1.6,6.4,0
"04166",19980322,1998,3,22,-5.2,2.8,7.6,1
"04166",19980323,1998,3,23,-0.6,0.4,4.2,15.8
"04166",19980324,1998,3,24,-3,0.6,6,0
"04166",19980325,1998,3,25,-6.2,0.3,7.2,0
"04166",19980326,1998,3,26,-5.8,2.8,10,0
"04166",19980327,1998,3,27,0.4,7.2,11.8,0
"04166",19980328,1998,3,28,-0.2,9.7,18.2,0
"04166",19980329,1998,3,29,5,13.6,22.6,0
"04166",19980330,1998,3,30,3.8,13.2,21.8,0
"04166",19980331,1998,3,31,5,14.4,23.2,0
"04166",19980401,1998,4,1,7,14,19.8,0
"04166",19980402,1998,4,2,9.4,11.8,18,0.5
"04166",19980403,1998,4,3,8.4,16.2,20,1.2
"04166",19980404,1998,4,4,6.2,8.4,16.9,4.4
"04166",19980405,1998,4,5,7.4,9.5,15.4,0.9
"04166",19980406,1998,4,6,2.4,10,14.4,2.2
"04166",19980407,1998,4,7,7.2,8.1,11,3.6
"04166",19980408,1998,4,8,5,6.3,10.4,1.8
"04166",19980409,1998,4,9,1,7.6,13.2,6.8
"04166",19980410,1998,4,10,4.4,6.9,11.8,2.3
"04166",19980411,1998,4,11,1.8,8.3,12.8,8.8
"04166",19980412,1998,4,12,0.9,5.2,9.6,2.5
"04166",19980413,1998,4,13,1,2.4,4.8,14.9
"04166",19980414,1998,4,14,-1,5,9.8,0
"04166",19980415,1998,4,15,-0.4,8.8,14.4,0.1
"04166",19980416,1998,4,16,4,7.2,11,0
"04166",19980417,1998,4,17,4.8,7.2,13.5,2.6
"04166",19980418,1998,4,18,0.2,5.5,10.4,6.5
"04166",19980419,1998,4,19,3,4.5,8.4,0.6
"04166",19980420,1998,4,20,-2,9.6,17.8,3.4
"04166",19980421,1998,4,21,8,10.6,16.6,0
"04166",19980422,1998,4,22,4,13.2,20.2,0
"04166",19980423,1998,4,23,3.8,14.5,22.4,0
"04166",19980424,1998,4,24,10.5,12.6,16.8,0
"04166",19980425,1998,4,25,5.6,15.6,22.6,1.3
"04166",19980426,1998,4,26,9.8,16.4,21.4,3.8
"04166",19980427,1998,4,27,9,12.6,21.4,4
"04166",19980428,1998,4,28,7.6,9,10.6,2.6
"04166",19980429,1998,4,29,5.4,8.4,13.2,0
"04166",19980430,1998,4,30,4.1,13,23,0
"04166",19980501,1998,5,1,9.6,12.8,18,9.9
"04166",19980502,1998,5,2,10.6,11.4,12.8,1.5
"04166",19980503,1998,5,3,9.8,12,15.4,0.3
"04166",19980504,1998,5,4,7.4,9.4,12.4,0.2
"04166",19980505,1998,5,5,4.8,9.2,13.6,0.4
"04166",19980506,1998,5,6,7.5,11.6,15.4,0.5
"04166",19980507,1998,5,7,8,16.8,21.2,0
"04166",19980508,1998,5,8,5.6,17.6,26,0
"04166",19980509,1998,5,9,8.6,18.4,26.2,0
"04166",19980510,1998,5,10,10.6,19.4,28.6,0
"04166",19980511,1998,5,11,10.2,20.6,29.2,0
"04166",19980512,1998,5,12,11.9,21,29.8,0
"04166",19980513,1998,5,13,12.2,21.2,29,0
"04166",19980514,1998,5,14,13.8,18.4,25.4,0
"04166",19980515,1998,5,15,6.2,17.8,23.8,0
"04166",19980516,1998,5,16,8.6,15.4,20.6,0
"04166",19980517,1998,5,17,6.8,13.3,17.6,0
"04166",19980518,1998,5,18,4.8,14.6,20.6,0
"04166",19980519,1998,5,19,7,16.2,22.4,0
"04166",19980520,1998,5,20,8,16.6,24.6,0
"04166",19980521,1998,5,21,6.8,15.7,21.8,0.1
"04166",19980522,1998,5,22,8,9.9,14.4,0
"04166",19980523,1998,5,23,2.2,10.4,15.8,0
"04166",19980524,1998,5,24,6.5,13.5,17,0
"04166",19980525,1998,5,25,10,13.1,17.5,3.3
"04166",19980526,1998,5,26,8.8,14.5,20.4,0.2
"04166",19980527,1998,5,27,8.6,14,21.4,5.3
"04166",19980528,1998,5,28,10.5,16.4,21.4,0
"04166",19980529,1998,5,29,13.4,14.2,16.2,4.3
"04166",19980530,1998,5,30,12,17.7,23,0.3
"04166",19980531,1998,5,31,12,15.6,23.2,21.3
"04166",19980601,1998,6,1,9.4,16.6,22.2,0
"04166",19980602,1998,6,2,13.8,19.7,27.4,12.5
"04166",19980603,1998,6,3,14,19,23.8,0
"04166",19980604,1998,6,4,13.5,20.4,25.8,0
"04166",19980605,1998,6,5,14.5,24.2,31.8,0
"04166",19980606,1998,6,6,15.4,24,32,0.2
"04166",19980607,1998,6,7,15,18.2,24.2,35.2
"04166",19980608,1998,6,8,12.5,17,22,0
"04166",19980609,1998,6,9,10.2,19.2,24,0
"04166",19980610,1998,6,10,15,16.2,20,10.8
"04166",19980611,1998,6,11,11.8,13.4,18.6,5.6
"04166",19980612,1998,6,12,9.4,9.9,11.8,4.3
"04166",19980613,1998,6,13,7.2,11.2,15.4,0.5
"04166",19980614,1998,6,14,6.8,12.6,18.4,3.9
"04166",19980615,1998,6,15,9.5,12.6,19,6.3
"04166",19980616,1998,6,16,9.6,13.4,17,4
"04166",19980617,1998,6,17,10.8,14,20.4,0.4
"04166",19980618,1998,6,18,11.2,15.3,19.2,0.3
"04166",19980619,1998,6,19,12.5,19.6,24.6,0
"04166",19980620,1998,6,20,12.8,22.6,29.4,0
"04166",19980621,1998,6,21,15.5,25,33.5,0
"04166",19980622,1998,6,22,18.2,21.4,26.4,0
"04166",19980623,1998,6,23,13,19,24.6,0
"04166",19980624,1998,6,24,15.2,20.4,24.2,0
"04166",19980625,1998,6,25,13.3,22,30,9.1
"04166",19980626,1998,6,26,16,18.9,22.4,4.9
"04166",19980627,1998,6,27,15.8,21,26.5,2.1
"04166",19980628,1998,6,28,14.8,16.6,20.8,2.5
"04166",19980629,1998,6,29,11.2,18.8,24.6,0
"04166",19980630,1998,6,30,11.2,19.1,26.4,0.4
"04166",19980701,1998,7,1,13.2,17.9,22.8,0
"04166",19980702,1998,7,2,14,17,20.4,0.3
"04166",19980703,1998,7,3,15.2,19,23,0
"04166",19980704,1998,7,4,12.8,16.8,21.6,0
"04166",19980705,1998,7,5,14.2,18,21.4,0
"04166",19980706,1998,7,6,14,18.5,23.2,0
"04166",19980707,1998,7,7,11,13.9,23.4,0
"04166",19980708,1998,7,8,10.4,11.4,12.4,8.1
"04166",19980709,1998,7,9,10.6,16.7,20.2,0.9
"04166",19980710,1998,7,10,13.2,17.6,21.2,3.6
"04166",19980711,1998,7,11,14.6,17.4,21.4,1.7
"04166",19980712,1998,7,12,14.8,19.6,25,0
"04166",19980713,1998,7,13,14.6,18,27.4,1.6
"04166",19980714,1998,7,14,9.5,16.1,21.8,0
"04166",19980715,1998,7,15,7.8,14.8,20,0
"04166",19980716,1998,7,16,10,14.4,16.2,2.6
"04166",19980717,1998,7,17,14,19.2,23.5,1
"04166",19980718,1998,7,18,15,20,24.8,0
"04166",19980719,1998,7,19,14.8,22.8,31.2,0.6
"04166",19980720,1998,7,20,17.7,27.1,36,0
"04166",19980721,1998,7,21,19,23.7,32.2,1.9
"04166",19980722,1998,7,22,17.8,21,24.4,2.9
"04166",19980723,1998,7,23,15.8,21.6,31,0
"04166",19980724,1998,7,24,15,20.5,25.8,0
"04166",19980725,1998,7,25,15,19,23.5,0.2
"04166",19980726,1998,7,26,12.3,22.5,29.8,0.3
"04166",19980727,1998,7,27,14.8,16.6,22.8,13
"04166",19980728,1998,7,28,13,17.6,21.8,0
"04166",19980729,1998,7,29,15.2,19,24,3.9
"04166",19980730,1998,7,30,15.6,17.6,22.8,11.8
"04166",19980731,1998,7,31,13.6,18.5,24.4,0
"04166",19980801,1998,8,1,11,17.4,25,16.1
"04166",19980802,1998,8,2,14.8,16.8,20.8,4
"04166",19980803,1998,8,3,14.6,17.6,20,0
"04166",19980804,1998,8,4,12.4,19.8,26.2,0
"04166",19980805,1998,8,5,15.8,18.4,23.5,0
"04166",19980806,1998,8,6,10.8,19,26.6,0
"04166",19980807,1998,8,7,11.6,21.6,29.4,0
"04166",19980808,1998,8,8,13,23.2,33.2,0
"04166",19980809,1998,8,9,14.8,23.8,32.8,0
"04166",19980810,1998,8,10,15.8,25.2,34,0
"04166",19980811,1998,8,11,18.5,26.4,35.6,0
"04166",19980812,1998,8,12,18.2,25.6,36.8,4.7
"04166",19980813,1998,8,13,16.6,18.6,23.8,1.4
"04166",19980814,1998,8,14,10.6,17.8,25.4,0
"04166",19980815,1998,8,15,10.7,21.4,30.5,0
"04166",19980816,1998,8,16,13.6,22.8,31.6,0
"04166",19980817,1998,8,17,14.4,22.4,32.8,0
"04166",19980818,1998,8,18,15.6,20,24.6,1.3
"04166",19980819,1998,8,19,13,19.9,26.8,0
"04166",19980820,1998,8,20,13.8,19.9,27.5,0
"04166",19980821,1998,8,21,14.8,17.4,20.2,2.4
"04166",19980822,1998,8,22,13,15,19.2,6.1
"04166",19980823,1998,8,23,10.4,15.4,20.2,0.3
"04166",19980824,1998,8,24,14.2,15.5,18,8.7
"04166",19980825,1998,8,25,11.3,14.4,20,0
"04166",19980826,1998,8,26,7.4,17.3,24.4,0
"04166",19980827,1998,8,27,10.2,12,18,0
"04166",19980828,1998,8,28,6.8,11.6,14.8,0
"04166",19980829,1998,8,29,10,11.7,15.2,0
"04166",19980830,1998,8,30,4.4,13.2,20,0
"04166",19980831,1998,8,31,8.8,15.3,21.6,0
"04166",19980901,1998,9,1,8.2,17.2,23.2,0.3
"04166",19980902,1998,9,2,12.1,18.9,25,3.7
"04166",19980903,1998,9,3,16,17.3,21.4,2.9
"04166",19980904,1998,9,4,10.4,18.1,24.2,14.3
"04166",19980905,1998,9,5,13.4,14.9,19.2,3.3
"04166",19980906,1998,9,6,12.4,15.8,20,0
"04166",19980907,1998,9,7,11,15.6,20.4,0.8
"04166",19980908,1998,9,8,12.5,17.4,24,0
"04166",19980909,1998,9,9,11.6,21,28.6,0
"04166",19980910,1998,9,10,13.8,16.8,23,7.4
"04166",19980911,1998,9,11,13.8,14.6,16.4,6.9
"04166",19980912,1998,9,12,9.8,11.1,13.8,1.4
"04166",19980913,1998,9,13,7.6,9.9,13.8,0.4
"04166",19980914,1998,9,14,7.6,10.1,12,2.7
"04166",19980915,1998,9,15,9.4,11.3,14,0.9
"04166",19980916,1998,9,16,10.4,13,18,8.9
"04166",19980917,1998,9,17,9,10.8,13,4.2
"04166",19980918,1998,9,18,8.4,10.4,14.5,0
"04166",19980919,1998,9,19,3.8,9.4,16,0
"04166",19980920,1998,9,20,3,10.2,18.4,0
"04166",19980921,1998,9,21,4.6,12.6,18.8,0
"04166",19980922,1998,9,22,5.6,11,17.4,0
"04166",19980923,1998,9,23,5,11.6,19.2,0
"04166",19980924,1998,9,24,5.4,12.1,19.4,0
"04166",19980925,1998,9,25,7,14.4,22,0
"04166",19980926,1998,9,26,10.8,15.6,22.8,1.2
"04166",19980927,1998,9,27,12.8,16,20.8,0
"04166",19980928,1998,9,28,12.4,14.2,19.6,6.6
"04166",19980929,1998,9,29,11.6,13.6,20,0
"04166",19980930,1998,9,30,9.8,12.6,14.8,19.1
"04166",19981001,1998,10,1,9.2,11.4,13.6,0.5
"04166",19981002,1998,10,2,8,11.3,16.4,4.2
"04166",19981003,1998,10,3,9,10.5,14,1.8
"04166",19981004,1998,10,4,7,8.5,9,4.5
"04166",19981005,1998,10,5,8,11.6,15,0.1
"04166",19981006,1998,10,6,9,10.3,11.6,0
"04166",19981007,1998,10,7,8,9.4,10.6,16
"04166",19981008,1998,10,8,7.5,10,11.8,0
"04166",19981009,1998,10,9,8.8,10.4,14.6,0
"04166",19981010,1998,10,10,5.5,10.9,14,0.9
"04166",19981011,1998,10,11,10,10.5,12.2,2.6
"04166",19981012,1998,10,12,8.6,9.8,12.2,2.3
"04166",19981013,1998,10,13,7,9.8,14.2,1.5
"04166",19981014,1998,10,14,9,13,15.4,1.5
"04166",19981015,1998,10,15,12.4,14,17,3.4
"04166",19981016,1998,10,16,11,12.8,17.6,0
"04166",19981017,1998,10,17,6.5,13.6,21.4,6.8
"04166",19981018,1998,10,18,6,8.6,13.4,0.2
"04166",19981019,1998,10,19,3.2,5.2,10,0.4
"04166",19981020,1998,10,20,3.4,7.2,11.4,0.8
"04166",19981021,1998,10,21,1.9,8.2,13.8,0
"04166",19981022,1998,10,22,4,10.4,17.2,0
"04166",19981023,1998,10,23,3.2,13.2,18,0
"04166",19981024,1998,10,24,9.5,12.1,15.4,11.5
"04166",19981025,1998,10,25,6.5,9.2,13.9,3.5
"04166",19981026,1998,10,26,4.8,6.3,10.7,7
"04166",19981027,1998,10,27,3.9,8.4,10,6
"04166",19981028,1998,10,28,9.8,14.6,16.6,25.2
"04166",19981029,1998,10,29,4.4,6.4,16,17.3
"04166",19981030,1998,10,30,3.1,4.1,6.9,3
"04166",19981031,1998,10,31,0.9,6.7,8.6,6.1
"04166",19981101,1998,11,1,5,7.7,12,0.9
"04166",19981102,1998,11,2,0.6,6.4,10.4,7.2
"04166",19981103,1998,11,3,6.2,7.8,12.5,5.4
"04166",19981104,1998,11,4,5.5,7.3,9.4,2.6
"04166",19981105,1998,11,5,0.2,2.2,7.4,0
"04166",19981106,1998,11,6,-0.4,5.4,8.5,0
"04166",19981107,1998,11,7,2.8,5.4,10.4,0
"04166",19981108,1998,11,8,-1.8,4.9,11,7.7
"04166",19981109,1998,11,9,5.4,11,12.2,5.3
"04166",19981110,1998,11,10,8.2,9.4,12,4.8
"04166",19981111,1998,11,11,0.4,3.2,8.2,2.4
"04166",19981112,1998,11,12,-2,1.6,6.8,0
"04166",19981113,1998,11,13,0.4,5.2,8,0.8
"04166",19981114,1998,11,14,-0.6,3.3,6.2,12.7
"04166",19981115,1998,11,15,2.8,4.3,6.6,12.6
"04166",19981116,1998,11,16,0.8,2,4.4,9
"04166",19981117,1998,11,17,-0.2,0.2,1.8,0.7
"04166",19981118,1998,11,18,-4.4,-1.5,2,0
"04166",19981119,1998,11,19,-5.6,-1.9,-0.6,2.1
"04166",19981120,1998,11,20,-4.8,-3.4,-0.8,0
"04166",19981121,1998,11,21,-5.4,-4.2,-2.8,0
"04166",19981122,1998,11,22,-9.8,-8.1,-3.8,0
"04166",19981123,1998,11,23,-10.2,-5.2,-3.8,0
"04166",19981124,1998,11,24,-4,-2.2,-1,0
"04166",19981125,1998,11,25,-3.4,-1.2,0.4,0
"04166",19981126,1998,11,26,-1.6,0.2,0.8,4.1
"04166",19981127,1998,11,27,0.8,3,3.6,3.8
"04166",19981128,1998,11,28,0.4,2,4.8,0
"04166",19981129,1998,11,29,-4,-0.6,1.8,0
"04166",19981130,1998,11,30,0,0.6,1,0
"04166",19981201,1998,12,1,-1.2,0,1.8,0
"04166",19981202,1998,12,2,-2.6,-2.3,-1.2,0
"04166",19981203,1998,12,3,-6.6,-4.2,-0.2,0.2
"04166",19981204,1998,12,4,-6,-2.4,-1.4,1.8
"04166",19981205,1998,12,5,-1.4,-0.7,0.6,6.8
"04166",19981206,1998,12,6,-1.8,-1.2,0.6,1.4
"04166",19981207,1998,12,7,-4,-1.5,-0.4,13.4
"04166",19981208,1998,12,8,-6.4,-4.1,-0.4,0
"04166",19981209,1998,12,9,-11,-4.4,-2,0.9
"04166",19981210,1998,12,10,-2.6,0.5,1.6,10.6
"04166",19981211,1998,12,11,0.2,2,2.8,4.6
"04166",19981212,1998,12,12,0.5,3.6,4.6,4.4
"04166",19981213,1998,12,13,4.5,8,10,0
"04166",19981214,1998,12,14,4.5,8.8,11.4,0
"04166",19981215,1998,12,15,-0.4,3.9,11.4,0.6
"04166",19981216,1998,12,16,-0.2,3.6,9,0
"04166",19981217,1998,12,17,-2.8,-0.6,3.4,0
"04166",19981218,1998,12,18,-4.4,0.6,9.8,0
"04166",19981219,1998,12,19,-2,5.8,9,2.3
"04166",19981220,1998,12,20,-0.2,1.4,4,1.1
"04166",19981221,1998,12,21,-1.2,-0.4,1.2,1.1
"04166",19981222,1998,12,22,-3,0.6,2.6,0
"04166",19981223,1998,12,23,-6.2,-2.3,3.6,0
"04166",19981224,1998,12,24,-4.5,0,2,2.6
"04166",19981225,1998,12,25,-4,1.1,4.2,0
"04166",19981226,1998,12,26,-0.2,7.2,9.8,0
"04166",19981227,1998,12,27,7,10.2,14.6,0
"04166",19981228,1998,12,28,-0.6,3.5,9.8,0.4
"04166",19981229,1998,12,29,-0.4,2.4,9,0
"04166",19981230,1998,12,30,-4,-0.2,6,0
"04166",19981231,1998,12,31,-4.8,-0.4,3.8,0
"04166",19990101,1999,1,1,-3,-2,1.6,0
"04166",19990102,1999,1,2,-5.6,0.8,5,1
"04166",19990103,1999,1,3,1.8,7.3,9,1.7
"04166",19990104,1999,1,4,4.6,10.2,13,0.7
"04166",19990105,1999,1,5,4.8,7.9,14.8,0
"04166",19990106,1999,1,6,-1,3.7,13,0
"04166",19990107,1999,1,7,-0.8,7.9,13.6,5.1
"04166",19990108,1999,1,8,4,4.9,8.8,1.8
"04166",19990109,1999,1,9,1.8,2.6,6.8,6.2
"04166",19990110,1999,1,10,0.8,2.2,2.8,0.3
"04166",19990111,1999,1,11,-1,0,2.6,7.6
"04166",19990112,1999,1,12,-4,-2,-1,0.9
"04166",19990113,1999,1,13,-4.2,1.7,2.4,0.1
"04166",19990114,1999,1,14,1.8,4,5,0
"04166",19990115,1999,1,15,-0.6,2.5,7,0
"04166",19990116,1999,1,16,-0.9,7.8,11.6,0
"04166",19990117,1999,1,17,0.6,5.4,15.2,0
"04166",19990118,1999,1,18,0.2,4.2,9,0
"04166",19990119,1999,1,19,-2.2,1.4,8,0
"04166",19990120,1999,1,20,-3.4,1.8,10.4,0
"04166",19990121,1999,1,21,-3.8,1.4,10.8,0
"04166",19990122,1999,1,22,-4.2,1,8.8,0
"04166",19990123,1999,1,23,-5,0,8,0
"04166",19990124,1999,1,24,-5,1.6,9.8,0
"04166",19990125,1999,1,25,-2,8.3,12.6,0
"04166",19990126,1999,1,26,3,5.6,11,17
"04166",19990127,1999,1,27,1,1.8,4.8,4.8
"04166",19990128,1999,1,28,1.2,3.1,4,7.3
"04166",19990129,1999,1,29,-3,-1.8,3.8,0.1
"04166",19990130,1999,1,30,-6.6,-4.2,-3,1.6
"04166",19990131,1999,1,31,-7.2,-5.7,-3,0
"04166",19990201,1999,2,1,-9,-3.6,-2.2,0.2
"04166",19990202,1999,2,2,-2.2,0.6,1.6,1
"04166",19990203,1999,2,3,1,2.8,4.4,0.4
"04166",19990204,1999,2,4,2.6,6.4,8,0.1
"04166",19990205,1999,2,5,1.8,4,7,4.1
"04166",19990206,1999,2,6,0.5,1.3,2,3.8
"04166",19990207,1999,2,7,-0.6,1.2,4,5.4
"04166",19990208,1999,2,8,-2.5,-1.2,0.8,3.6
"04166",19990209,1999,2,9,-3.2,-2.4,-0.6,1.4
"04166",19990210,1999,2,10,-7.8,-4.3,0.4,1
"04166",19990211,1999,2,11,-7.8,-5.6,-0.8,0.8
"04166",19990212,1999,2,12,-12.5,-8.3,-4,0
"04166",19990213,1999,2,13,-12.5,-6.2,-4.2,3.5
"04166",19990214,1999,2,14,-4.6,-2.8,-1.4,0
"04166",19990215,1999,2,15,-10.4,-5.2,1.8,0
"04166",19990216,1999,2,16,-6.2,1.4,3.2,0.4
"04166",19990217,1999,2,17,-1.2,0.3,2.4,12.5
"04166",19990218,1999,2,18,-1.2,1,2.2,3.5
"04166",19990219,1999,2,19,1,4.8,6.8,7.3
"04166",19990220,1999,2,20,4.6,6.4,8.2,6.2
"04166",19990221,1999,2,21,3.8,5.6,6.4,15.4
"04166",19990222,1999,2,22,0,0.8,6.4,3
"04166",19990223,1999,2,23,-0.2,0.1,1,3.5
"04166",19990224,1999,2,24,-1.8,0.4,2.4,1.1
"04166",19990225,1999,2,25,-2.2,-0.2,3.8,0
"04166",19990226,1999,2,26,-3.4,2.6,10.4,0
"04166",19990227,1999,2,27,-3,5.6,14.4,1.2
"04166",19990228,1999,2,28,1.6,4.1,9.4,0.4
"04166",19990301,1999,3,1,-1.2,6.1,9,0.3
"04166",19990302,1999,3,2,7.2,10.4,11.4,0.2
"04166",19990303,1999,3,3,8.3,10,13.8,1.7
"04166",19990304,1999,3,4,2.6,4,8.8,7.4
"04166",19990305,1999,3,5,1.5,3.6,8.8,0.1
"04166",19990306,1999,3,6,1,3,6.8,0
"04166",19990307,1999,3,7,0.8,2.4,5.8,0
"04166",19990308,1999,3,8,-0.2,4.1,9.5,12.5
"04166",19990309,1999,3,9,3.2,5,5.8,5.1
"04166",19990310,1999,3,10,4.5,8,11,1.8
"04166",19990311,1999,3,11,4,6.6,11.4,0
"04166",19990312,1999,3,12,0.8,10.7,18.4,0
"04166",19990313,1999,3,13,2,9.3,20,0
"04166",19990314,1999,3,14,2,9,17.6,0
"04166",19990315,1999,3,15,5.6,8.6,12.4,0
"04166",19990316,1999,3,16,0.5,5.8,12.2,0
"04166",19990317,1999,3,17,-1.5,4.1,9.4,0
"04166",19990318,1999,3,18,-2.2,4,9.4,0
"04166",19990319,1999,3,19,-0.2,3,5.4,2.3
"04166",19990320,1999,3,20,2.2,3.5,6,0.7
"04166",19990321,1999,3,21,0,6,10,0
"04166",19990322,1999,3,22,4,5.2,8.8,2.7
"04166",19990323,1999,3,23,1.5,4.6,5.8,5.3
"04166",19990324,1999,3,24,5.8,10,16.6,0
"04166",19990325,1999,3,25,1,11.5,19.6,0
"04166",19990326,1999,3,26,7.6,9.7,16.2,1.1
"04166",19990327,1999,3,27,5,6.4,8.4,16.6
"04166",19990328,1999,3,28,3.8,4.8,6.4,0
"04166",19990329,1999,3,29,4.3,7.2,11,0
"04166",19990330,1999,3,30,5.4,9.1,13.8,0
"04166",19990331,1999,3,31,1.3,8.6,16.8,0
"04166",19990401,1999,4,1,0.8,11.1,19,0
"04166",19990402,1999,4,2,2.8,11.5,19.6,0
"04166",19990403,1999,4,3,3,11.2,18.8,1.6
"04166",19990404,1999,4,4,8.6,10.8,13.8,1.2
"04166",19990405,1999,4,5,9.2,11.6,17.5,0
"04166",19990406,1999,4,6,5.8,14,21.2,19
"04166",19990407,1999,4,7,6.8,8.1,14,1.7
"04166",19990408,1999,4,8,6.5,7.6,9.8,3.7
"04166",19990409,1999,4,9,3.8,9.7,13,0
"04166",19990410,1999,4,10,1.4,9.3,17.2,2.8
"04166",19990411,1999,4,11,7.2,8.2,10.8,3.3
"04166",19990412,1999,4,12,2.2,8.2,10.2,1
"04166",19990413,1999,4,13,5,6.1,9,7.3
"04166",19990414,1999,4,14,1.6,9.8,14.6,0.1
"04166",19990415,1999,4,15,2,3.8,11.4,0.4
"04166",19990416,1999,4,16,2.2,4.2,6.6,1.4
"04166",19990417,1999,4,17,1.4,3.6,8.8,2.4
"04166",19990418,1999,4,18,0.4,3.9,8,6.5
"04166",19990419,1999,4,19,1.6,3.6,7.2,1.6
"04166",19990420,1999,4,20,-0.5,8.9,14.2,2
"04166",19990421,1999,4,21,8.4,10,13.8,1.9
"04166",19990422,1999,4,22,6,10.8,17.5,2.1
"04166",19990423,1999,4,23,6.2,11.6,16.8,1.3
"04166",19990424,1999,4,24,8.8,11,13.7,1
"04166",19990425,1999,4,25,6.8,12,18,0
"04166",19990426,1999,4,26,4.8,12.4,20.2,0
"04166",19990427,1999,4,27,4.8,13.6,19.6,0
"04166",19990428,1999,4,28,8.6,13.2,18.2,0
"04166",19990429,1999,4,29,5.6,15.1,22.8,0
"04166",19990430,1999,4,30,9,13.4,17,0
"04166",19990501,1999,5,1,7.5,14.9,22.4,1
"04166",19990502,1999,5,2,8.2,13.8,21,0
"04166",19990503,1999,5,3,6.4,16.6,24,0
"04166",19990504,1999,5,4,12.6,16.3,19.2,0
"04166",19990505,1999,5,5,13.6,14.6,17.4,4.7
"04166",19990506,1999,5,6,11.6,13.8,16.6,3.7
"04166",19990507,1999,5,7,8.5,15.8,23.2,5.1
"04166",19990508,1999,5,8,13.6,14,15.8,10.1
"04166",19990509,1999,5,9,8.4,15,21.6,0
"04166",19990510,1999,5,10,7.4,16.8,24.6,5.9
"04166",19990511,1999,5,11,12.8,13.4,16.2,15.9
