"","Month","Tmin","Tmax","Chill_eff","Heat_eff"
"4121",1,-13,17,1.05818222277125,2.8187606759021
"4122",1,-13,18,1.05074092515414,3.16639968853204
"4123",1,-13,19,1.04021156930081,3.51846620910057
"4124",1,-13,20,1.02884313390745,3.87109379502621
"4125",1,-13,21,1.01688429826382,4.22098199027196
"4126",1,-13,22,1.00450234013568,4.56520391677214
"4127",1,-13,23,0.991852768586174,4.90021404712295
"4128",1,-13,24,0.884368094489811,5.22260579400121
"4129",1,-13,25,0.652920191446997,5.52918836263942
"4130",1,-13,26,0.248022030189515,5.81702701975423
"4131",1,-13,27,2.97541994683196e-05,6.08360522514336
"4132",1,-13,28,0,6.32735141958729
"4133",1,-13,29,0,6.37540061239637
"4134",1,-13,30,0,6.10952700040561
"4135",1,-12,-12,0,0
"4136",1,-12,-11,0,0
"4137",1,-12,-10,0,0
"4138",1,-12,-9,0,0
"4139",1,-12,-8,0,0
"4140",1,-12,-7,0,0
"4141",1,-12,-6,0,0
"4142",1,-12,-5,0,0
"4143",1,-12,-4,0,0
"4144",1,-12,-3,0,0
"4145",1,-12,-2,0,0
"4146",1,-12,-1,6.23614081110565e-09,0
"4147",1,-12,0,3.85671333671992e-06,0
"4148",1,-12,1,0.00182141448647056,0
"4149",1,-12,2,0.463950157982087,5.43397350789565e-05
"4150",1,-12,3,0.974366963914205,0.00757009339051095
"4151",1,-12,4,0.944494206766171,0.0348495019645208
"4152",1,-12,5,1.04617360258919,0.0895409126727626
"4153",1,-12,6,1.05134395846001,0.17392096730042
"4154",1,-12,7,0.840945286579232,0.28720623686192
"4155",1,-12,8,1.05351609719241,0.430454133435435
"4156",1,-12,9,1.08015976997203,0.604310749496738
"4157",1,-12,10,1.07833976711048,0.808210377476549
"4158",1,-12,11,1.07468896855687,1.03987308529346
"4159",1,-12,12,0.965016945642543,1.29652449185629
"4160",1,-12,13,0.92535031767515,1.57547966564311
"4161",1,-12,14,0.883766331785916,1.87454313147279
"4162",1,-12,15,1.01194475906805,2.1922171860446
"4163",1,-12,16,1.06901835148616,2.5254562121853
"4164",1,-12,17,1.06320963438414,2.87047175099376
"4165",1,-12,18,1.05318611731677,3.22338771904884
"4166",1,-12,19,1.04215062541122,3.58032404530725
"4167",1,-12,20,1.03038220698124,3.93812898779069
"4168",1,-12,21,1.01804828667685,4.29354018901595
"4169",1,-12,22,1.00531529331554,4.64281854781569
"4170",1,-12,23,0.960466179259028,4.98236243183767
"4171",1,-12,24,0.828947337000673,5.30875236172267
"4172",1,-12,25,0.639124590951179,5.61882707352077
"4173",1,-12,26,0.325697931505662,5.91025602742639
"4174",1,-12,27,0.0178355374663426,6.18087285546622
"4175",1,-12,28,2.04764881081228e-06,6.42840379408666
"4176",1,-12,29,0,6.4798124945193
"4177",1,-12,30,0,6.19658580695305
"4178",1,-11,-11,0,0
"4179",1,-11,-10,0,0
"4180",1,-11,-9,0,0
"4181",1,-11,-8,0,0
"4182",1,-11,-7,0,0
"4183",1,-11,-6,0,0
"4184",1,-11,-5,0,0
"4185",1,-11,-4,0,0
"4186",1,-11,-3,0,0
"4187",1,-11,-2,0,0
"4188",1,-11,-1,6.0629852708706e-09,0
"4189",1,-11,0,3.8895758342562e-06,0
"4190",1,-11,1,0.00183097309293178,0
"4191",1,-11,2,0.468871435631282,5.43397350789565e-05
"4192",1,-11,3,0.990517655814625,0.00785781548021589
"4193",1,-11,4,0.773479790514922,0.0360116489141812
"4194",1,-11,5,1.05622179186962,0.0925425228220972
"4195",1,-11,6,0.998539376097232,0.178728231195417
"4196",1,-11,7,0.858373339964488,0.294338175265901
"4197",1,-11,8,1.08103436078185,0.440951367390723
"4198",1,-11,9,1.08530873029076,0.61894062173891
"4199",1,-11,10,1.08248330914681,0.827025202443378
"4200",1,-11,11,1.03017825273919,1.06269185832271
"4201",1,-11,12,0.926775962120842,1.32335171309388
"4202",1,-11,13,0.896959374702452,1.60685045118091
"4203",1,-11,14,0.996789666776958,1.91192833749603
"4204",1,-11,15,1.07770388672881,2.23591107700504
"4205",1,-11,16,1.07408084369766,2.5751070914941
"4206",1,-11,17,1.06466664025139,2.92568521679975
"4207",1,-11,18,1.05406553064836,3.28383071052648
"4208",1,-11,19,1.04260090636151,3.64653144817541
"4209",1,-11,20,1.03043703365402,4.01020397991473
"4210",1,-11,21,1.01776325749295,4.37098267610446
"4211",1,-11,22,0.942258295275372,4.72510450195451
"4212",1,-11,23,0.860052381582538,5.06896266309159
"4213",1,-11,24,0.793650856028081,5.39945842638065
"4214",1,-11,25,0.679272456886166,5.71412807387796
"4215",1,-11,26,0.438722418735081,6.01013881051841
"4216",1,-11,27,0.13900274758506,6.28490296463455
"4217",1,-11,28,0.00184144862185555,6.5361435874793
"4218",1,-11,29,0,6.59082674898791
"4219",1,-11,30,0,6.29023683170574
"4220",1,-10,-10,0,0
"4221",1,-10,-9,0,0
"4222",1,-10,-8,0,0
"4223",1,-10,-7,0,0
"4224",1,-10,-6,0,0
"4225",1,-10,-5,0,0
"4226",1,-10,-4,0,0
"4227",1,-10,-3,0,0
"4228",1,-10,-2,0,0
"4229",1,-10,-1,5.88278760507888e-09,0
"4230",1,-10,0,3.93726308146545e-06,0
"4231",1,-10,1,0.00184655073136655,0
"4232",1,-10,2,0.474634397275198,5.43397350789565e-05
"4233",1,-10,3,1.00521971062938,0.0081580882164959
"4234",1,-10,4,0.883387924999289,0.0373814440766503
"4235",1,-10,5,1.06408077288229,0.0957495420509807
"4236",1,-10,6,0.911340955951153,0.183787180580458
"4237",1,-10,7,1.009554243572,0.302190936543518
"4238",1,-10,8,1.08983281275565,0.452554089488244
"4239",1,-10,9,1.08883062466699,0.634844505103733
"4240",1,-10,10,1.08591652853263,0.847082583220351
"4241",1,-10,11,0.95192003961433,1.08682248280263
"4242",1,-10,12,0.928393786760423,1.35197881054747
"4243",1,-10,13,0.972605198358987,1.64146862651039
"4244",1,-10,14,1.08386010300473,1.95308819795202
"4245",1,-10,15,1.08318628988042,2.28328946736819
"4246",1,-10,16,1.07447321578648,2.6283257451804
"4247",1,-10,17,1.06438961662981,2.98455433530909
"4248",1,-10,18,1.05332805099195,3.34901202201482
"4249",1,-10,19,1.04145291239792,3.71789230591632
"4250",1,-10,20,1.02904554605213,4.08724431361649
"4251",1,-10,21,0.93033341351747,4.45318085571914
"4252",1,-10,22,0.848484135320431,4.81204573548318
"4253",1,-10,23,0.83262724134899,5.16100101770234
"4254",1,-10,24,0.788674865600388,5.49687014605849
"4255",1,-10,25,0.712809956493893,5.81651812118848
"4256",1,-10,26,0.509784707372388,6.11706498792281
"4257",1,-10,27,0.277889249367628,6.39591871435335
"4258",1,-10,28,0.0686430965486202,6.65090446334031
"4259",1,-10,29,0,6.70950291011624
"4260",1,-10,30,0,6.3928053084814
"4261",1,-9,-9,0,0
"4262",1,-9,-8,0,0
"4263",1,-9,-7,0,0
"4264",1,-9,-6,0,0
"4265",1,-9,-5,0,0
"4266",1,-9,-4,0,0
"4267",1,-9,-3,0,0
"4268",1,-9,-2,0,0
"4269",1,-9,-1,5.69649634022259e-09,0
"4270",1,-9,0,4.005211925141e-06,0
"4271",1,-9,1,0.00186965705129392,0
"4272",1,-9,2,0.481444955907476,5.43397350789565e-05
"4273",1,-9,3,1.01865764119119,0.00847090781025651
"4274",1,-9,4,0.970712549944582,0.0389587497912799
"4275",1,-9,5,1.07047504385736,0.0991615442190952
"4276",1,-9,6,0.817839412741997,0.189236798797874
"4277",1,-9,7,1.07675295776224,0.310894714503968
"4278",1,-9,8,1.09345611068207,0.465439027192007
"4279",1,-9,9,1.09100177490966,0.652014538067495
"4280",1,-9,10,0.977544605169711,0.868408958427288
"4281",1,-9,11,0.924852432350082,1.11260863900424
"4282",1,-9,12,0.937808935728209,1.38365825982482
"4283",1,-9,13,1.08700580773085,1.67990102653184
"4284",1,-9,14,1.09037080535797,1.99798875942617
"4285",1,-9,15,1.08244343504356,2.3342984726254
"4286",1,-9,16,1.0729403699465,2.68546896801289
"4287",1,-9,17,1.06236536783332,3.0484850616718
"4288",1,-9,18,1.05090963472086,3.41942717223802
"4289",1,-9,19,1.00815247837229,3.79429794101592
"4290",1,-9,20,0.904897178610285,4.169144730637
"4291",1,-9,21,0.854970979430321,4.54067336802721
"4292",1,-9,22,0.850306301972731,4.90561060454123
"4293",1,-9,23,0.813369308758759,5.26039953027957
"4294",1,-9,24,0.776848161441078,5.60166841765294
"4295",1,-9,25,0.678347909452593,5.92627074416395
"4296",1,-9,26,0.617289574857692,6.23148710732395
"4297",1,-9,27,0.465791691418453,6.51521000082648
"4298",1,-9,28,0.189643442751503,6.77521068694112
"4299",1,-9,29,0,6.83846295142056
"4300",1,-9,30,0,6.50573051027245
"4301",1,-8,-8,0,0
"4302",1,-8,-7,0,0
"4303",1,-8,-6,0,0
"4304",1,-8,-5,0,0
"4305",1,-8,-4,0,0
"4306",1,-8,-3,0,0
"4307",1,-8,-2,0,0
"4308",1,-8,-1,5.50512217946976e-09,0
"4309",1,-8,0,4.10536275064818e-06,0
"4310",1,-8,1,0.00190219684322602,0
"4311",1,-8,2,0.489540663140275,5.43397350789565e-05
"4312",1,-8,3,1.03119177255676,0.00879627031299273
"4313",1,-8,4,1.02300957457277,0.0407433897630873
"4314",1,-8,5,1.05570034191086,0.102778198936325
"4315",1,-8,6,0.877944944043013,0.195302893449866
"4316",1,-8,7,1.09321291930375,0.320681735882368
"4317",1,-8,8,1.09475042600926,0.479609534715632
"4318",1,-8,9,1.05425773123871,0.670446935392263
"4319",1,-8,10,0.911042352995061,0.89126784534961
"4320",1,-8,11,0.890585037362498,1.1412002991288
"4321",1,-8,12,1.0864939182475,1.41917997583251
"4322",1,-8,13,1.09548930677565,1.72212691356625
"4323",1,-8,14,1.08843373330904,2.04658736006613
"4324",1,-8,15,1.07955430513385,2.38956829650011
"4325",1,-8,16,1.06953910875731,2.74792371535414
"4326",1,-8,17,1.05872259335811,3.1177239125662
"4327",1,-8,18,0.966083733129103,3.49496903552138
"4328",1,-8,19,0.904852682306987,3.8759513352167
"4329",1,-8,20,0.875397751470094,4.25744784541525
"4330",1,-8,21,0.847958416988179,4.63566824502353
"4331",1,-8,22,0.820079930175947,5.00688637061624
"4332",1,-8,23,0.794397353748813,5.36752593799628
"4333",1,-8,24,0.710376241473834,5.71444968344879
"4334",1,-8,25,0.794072524676771,6.04493367739714
"4335",1,-8,26,0.833218115670905,6.35611145276339
"4336",1,-8,27,0.564572979406992,6.64535847414889
"4337",1,-8,28,0.159072319724454,6.91033237106569
"4338",1,-8,29,0,6.97795707467574
"4339",1,-8,30,0,6.62913281379627
"4340",1,-7,-7,0,0
"4341",1,-7,-6,0,0
"4342",1,-7,-5,0,0
"4343",1,-7,-4,0,0
"4344",1,-7,-3,0,0
"4345",1,-7,-2,0,0
"4346",1,-7,-1,5.30972038587607e-09,0
"4347",1,-7,0,4.23318242835937e-06,0
"4348",1,-7,1,0.00194672471183678,0
"4349",1,-7,2,0.49920567796324,5.43397350789565e-05
"4350",1,-7,3,0.986748628946754,0.00913517603680268
"4351",1,-7,4,1.05204995720389,0.0427351490955674
"4352",1,-7,5,0.988333474963971,0.106641288813746
"4353",1,-7,6,1.04012851167203,0.202171800047647
"4354",1,-7,7,1.09627045236828,0.331757248616109
"4355",1,-7,8,1.09520471618516,0.495058473898946
"4356",1,-7,9,0.913223616078071,0.690302586688359
"4357",1,-7,10,0.888588094020988,0.916649302193991
"4358",1,-7,11,1.08141325128649,1.17363972108896
"4359",1,-7,12,1.09840090444629,1.45854432509921
"4360",1,-7,13,1.09231988655166,1.7681455199785
"4361",1,-7,14,1.08409108003203,2.09983530923315
"4362",1,-7,15,1.07472990198149,2.4503261938661
"4363",1,-7,16,1.0345988958253,2.81575834202885
"4364",1,-7,17,0.950837172690302,3.19226756437405
"4365",1,-7,18,0.893847396021529,3.57663451764533
"4366",1,-7,19,0.878179966925289,3.96510652407803
"4367",1,-7,20,0.862309436415998,4.35376077629898
"4368",1,-7,21,0.8154302438592,4.73873944021578
"4369",1,-7,22,0.776195544398156,5.11664028175046
"4370",1,-7,23,0.839050801774473,5.48421671168462
"4371",1,-7,24,0.936581901140621,5.83808108153399
"4372",1,-7,25,0.970602712142227,6.17500958694539
"4373",1,-7,26,0.778420383942047,6.49202996339856
"4374",1,-7,27,0.420238484580045,6.78666553859216
"4375",1,-7,28,0,7.05685951598855
"4376",1,-7,29,0,7.12953928559891
"4377",1,-7,30,0,6.7651996125438
"4378",1,-6,-6,0,0
"4379",1,-6,-5,0,0
"4380",1,-6,-4,0,0
"4381",1,-6,-3,0,0
"4382",1,-6,-2,0,0
"4383",1,-6,-1,5.11137254635546e-09,0
"4384",1,-6,0,4.40631259395038e-06,0
"4385",1,-6,1,0.00200694546428933,0
"4386",1,-6,2,0.51080397347331,5.43397350789565e-05
"4387",1,-6,3,0.853615211875015,0.00952677846728653
"4388",1,-6,4,1.06737752385411,0.0449337743311495
"4389",1,-6,5,0.926535400367166,0.11093594623105
"4390",1,-6,6,1.08501162739896,0.210090927350728
"4391",1,-6,7,1.09538787898209,0.344128404126051
"4392",1,-6,8,0.932908699735732,0.511847319748307
"4393",1,-6,9,0.846911275093958,0.712381617417288
"4394",1,-6,10,1.07043540591449,0.945847759663197
"4395",1,-6,11,1.09895877974469,1.20996707246656
"4396",1,-6,12,1.09399740308222,1.50185740685843
"4397",1,-6,13,1.08644492215074,1.81920816282432
"4398",1,-6,14,1.07798264045415,2.15868161494638
"4399",1,-6,15,0.997326217807265,2.516545462836
"4400",1,-6,16,0.935716812700633,2.88951576611488
"4401",1,-6,17,0.902601419838584,3.27416202058774
"4402",1,-6,18,0.868648594732957,3.66653600386596
"4403",1,-6,19,0.837965334091824,4.06267201439226
"4404",1,-6,20,0.782041784836671,4.45905135756078
"4405",1,-6,21,0.887093287600136,4.85204714892899
"4406",1,-6,22,0.971018714658844,5.23787616482587
"4407",1,-6,23,0.989776424430121,5.61284704578308
"4408",1,-6,24,0.984867624153694,5.9735617643943
"4409",1,-6,25,0.879759797869915,6.31711815744823
"4410",1,-6,26,0.583180022847599,6.64057972694818
"4411",1,-6,27,0.129212835747085,6.94127706658169
"4412",1,-6,28,0,7.21687417439374
"4413",1,-6,29,0,7.29431070466697
"4414",1,-6,30,0,6.91421013021107
"4415",1,-5,-5,0,0
"4416",1,-5,-4,0,0
"4417",1,-5,-3,0,0
"4418",1,-5,-2,0,0
"4419",1,-5,-1,4.91116841305593e-09,0
"4420",1,-5,0,4.64547138604091e-06,0
"4421",1,-5,1,0.00208870550864333,0
"4422",1,-5,2,0.524817654184503,5.43397350789565e-05
"4423",1,-5,3,0.79774140649591,0.010082558260828
"4424",1,-5,4,1.07750208453512,0.0473389734992887
"4425",1,-5,5,0.921592675052781,0.115944945135556
"4426",1,-5,6,1.09199821403682,0.219301992526847
"4427",1,-5,7,1.01379004580884,0.357802576357734
"4428",1,-5,8,0.824915479406903,0.530567616510134
"4429",1,-5,9,1.05157277351457,0.738194612272993
"4430",1,-5,10,1.09699311816329,0.978975397430057
"4431",1,-5,11,1.09338456001448,1.25046610795333
"4432",1,-5,12,1.08659054219931,1.55054646427666
"4433",1,-5,13,1.05405818712684,1.87593671690826
"4434",1,-5,14,0.938931502416787,2.22334522149547
"4435",1,-5,15,0.917081395459373,2.58981334990209
"4436",1,-5,16,0.902470918724755,2.97158830760181
"4437",1,-5,17,0.859414865940537,3.36478772054695
"4438",1,-5,18,0.792781823889688,3.76591638249451
"4439",1,-5,19,0.934369237359319,4.17114299931943
"4440",1,-5,20,0.998798182655265,4.57643144354396
"4441",1,-5,21,1.00621736771247,4.97780998180692
"4442",1,-5,22,0.998408180825696,5.37174556101055
"4443",1,-5,23,0.988136303594173,5.75463239540112
"4444",1,-5,24,0.913736444326505,6.12296641700828
"4445",1,-5,25,0.648723834144665,6.47348917713997
"4446",1,-5,26,0.194113493534134,6.80328549147562
"4447",1,-5,27,0,7.10992766776253
"4448",1,-5,28,0,7.39112628818527
"4449",1,-5,29,0,7.47381849210515
"4450",1,-5,30,0,7.07840464340705
"4451",1,-4,-4,0,0
"4452",1,-4,-3,0,0
"4453",1,-4,-2,0,0
"4454",1,-4,-1,4.71018848614751e-09,0
"4455",1,-4,0,4.98966203825556e-06,0
"4456",1,-4,1,0.00220205930683793,0
"4457",1,-4,2,0.539987358364561,5.43397350789565e-05
"4458",1,-4,3,0.648711799015655,0.0108462378254004
"4459",1,-4,4,0.931903670996753,0.049985433752057
"4460",1,-4,5,1.04942913742499,0.121954837807141
"4461",1,-4,6,1.06002114448877,0.22981735291329
"4462",1,-4,7,0.833583912587583,0.373145010254546
"4463",1,-4,8,1.02179086085154,0.552866027848102
"4464",1,-4,9,1.09228207191364,0.767974180358133
"4465",1,-4,10,1.09043987915892,1.016564383466
"4466",1,-4,11,1.08476836033756,1.29659837541164
"4467",1,-4,12,0.968023685717607,1.60504569620389
"4468",1,-4,13,0.920141077214283,1.93935116965541
"4469",1,-4,14,0.868779337342178,2.29624225506639
"4470",1,-4,15,0.849992438360685,2.67211409234324
"4471",1,-4,16,0.840293828691982,3.0636420792871
"4472",1,-4,17,0.975779419209358,3.46696369761561
"4473",1,-4,18,1.01957093520698,3.87796232522231
"4474",1,-4,19,1.01973050863689,4.29276295394258
"4475",1,-4,20,1.0104178151205,4.70746232371432
"4476",1,-4,21,0.999565523538586,5.11803389785041
"4477",1,-4,22,0.988603085916551,5.52058225366279
"4478",1,-4,23,0.91390642082704,5.91154919489369
"4479",1,-4,24,0.681086292444131,6.28759107946056
"4480",1,-4,25,0.194306067064461,6.64544778808293
"4481",1,-4,26,0,6.98213988396312
"4482",1,-4,27,0,7.29500283754333
"4483",1,-4,28,0,7.5817135515243
"4484",1,-4,29,0,7.66922028143371
"4485",1,-4,30,0,7.25796103002845
"4486",1,-3,-3,0,0
"4487",1,-3,-2,0,0
"4488",1,-3,-1,4.5094879302154e-09,0
"4489",1,-3,0,5.52873051471801e-06,0
"4490",1,-3,1,0.00236587949595947,0
"4491",1,-3,2,0.547598851115491,5.43397350789565e-05
"4492",1,-3,3,0.80895751285587,0.0118177867222905
"4493",1,-3,4,0.73802340896484,0.0531371847451851
"4494",1,-3,5,1.07693485232645,0.129256332878411
"4495",1,-3,6,0.860566111853657,0.241794746210276
"4496",1,-3,7,0.976393890002355,0.39181753040876
"4497",1,-3,8,1.08450331448078,0.579179864350892
"4498",1,-3,9,1.08524686885095,0.802570520939092
"4499",1,-3,10,1.00362768565335,1.05997379477137
"4500",1,-3,11,0.912073306755873,1.3491329352507
"4501",1,-3,12,0.856432552647666,1.66753069407119
"4502",1,-3,13,0.813625537996341,2.01203056463308
"4503",1,-3,14,0.888874493105587,2.3796228910369
"4504",1,-3,15,1.00717697540652,2.76657902296468
"4505",1,-3,16,1.03364211523506,3.16904145764639
"4506",1,-3,17,1.02979169869141,3.58320304908557
"4507",1,-3,18,1.02001287333366,4.00490007056458
"4508",1,-3,19,1.00910920091582,4.42998777422391
"4509",1,-3,20,0.997972637431528,4.8545765239288
"4510",1,-3,21,0.98685053054015,5.27468001153244
"4511",1,-3,22,0.880501653723347,5.68638294652755
"4512",1,-3,23,0.616143118407891,6.08594638544776
"4513",1,-3,24,0.194173508097351,6.46984830291411
"4514",1,-3,25,0,6.83482489971716
"4515",1,-3,26,0,7.17798654775296
"4516",1,-3,27,0,7.49677420673649
"4517",1,-3,28,0,7.78888605123417
"4518",1,-3,29,0,7.88128920222215
"4519",1,-3,30,0,7.45448061355696
"4520",1,-2,-2,0,0
"4521",1,-2,-1,4.31008231231019e-09,0
"4522",1,-2,0,6.47561842169708e-06,0
"4523",1,-2,1,0.00261990482631476,0
"4524",1,-2,2,0.498922553784465,5.47149553559776e-05
"4525",1,-2,3,0.926218382561558,0.0129970865466421
"4526",1,-2,4,0.941100043450372,0.057208935009472
"4527",1,-2,5,1.04450218369189,0.137908397973094
"4528",1,-2,6,0.908170790208341,0.25675161814405
"4529",1,-2,7,1.07316787667556,0.414609041863672
"4530",1,-2,8,1.04670988250025,0.610700334320848
"4531",1,-2,9,0.883499541669463,0.843371304421566
"4532",1,-2,10,0.836847348202135,1.11095770338941
"4533",1,-2,11,0.80770359072336,1.4110226539016
"4534",1,-2,12,0.933096334735986,1.74099612898687
"4535",1,-2,13,1.02705426221618,2.09752122511165
"4536",1,-2,14,1.04141018247672,2.47722495089886
"4537",1,-2,15,1.03578900686813,2.87623800525239
"4538",1,-2,16,1.02629666103372,3.2906222277351
"4539",1,-2,17,1.01583073060555,3.71642963665897
"4540",1,-2,18,1.00496641681978,4.1494588443472
"4541",1,-2,19,0.993916551687371,4.5855009250133
"4542",1,-2,20,0.951679706064488,5.02039359448719
"4543",1,-2,21,0.783804912482267,5.45012330543786
"4544",1,-2,22,0.457324573218463,5.87088796585432
"4545",1,-2,23,0.129324773108449,6.2789591978941
"4546",1,-2,24,0,6.67081560955676
"4547",1,-2,25,0,7.04319400781347
"4548",1,-2,26,0,7.39314484020576
"4549",1,-2,27,0,7.71809170021507
"4550",1,-2,28,0,8.01577272770194
"4551",1,-2,29,0,8.11317018968754
"4552",1,-2,30,0,7.67089968842877
"4553",1,-1,-1,9.86936681510854e-08,0
"4554",1,-1,0,8.96114847239064e-06,0
"4555",1,-1,1,0.00306962600754647,0
"4556",1,-1,2,0.509044319604962,6.29072901032757e-05
"4557",1,-1,3,0.876961269362349,0.0144179502423603
"4558",1,-1,4,1.03989116613704,0.0625676760765882
"4559",1,-1,5,0.807071291218336,0.149097892767392
"4560",1,-1,6,1.05765225144821,0.275991197747763
"4561",1,-1,7,0.953239549040411,0.443014851469761
"4562",1,-1,8,0.823385158466013,0.649324471215034
"4563",1,-1,9,0.779235419658862,0.89346974731221
"4564",1,-1,10,0.966899703827,1.17342482102266
"4565",1,-1,11,1.0361702348524,1.48657062475175
"4566",1,-1,12,1.04321899563553,1.82976366918296
"4567",1,-1,13,1.03723809748494,2.19968595102816
"4568",1,-1,14,1.02857077994208,2.59264705910251
"4569",1,-1,15,1.01901977604633,3.00467999345674
"4570",1,-1,16,0.979098203317854,3.43170370889221
"4571",1,-1,17,0.910488179727859,3.86966375268126
"4572",1,-1,18,0.851568959722968,4.31436010479143
"4573",1,-1,19,0.857674111372805,4.76156439517747
"4574",1,-1,20,0.584539242606551,5.2071218015985
"4575",1,-1,21,0.307398534208724,5.64703255619514
"4576",1,-1,22,0,6.07738255707577
"4577",1,-1,23,0,6.4944168475335
"4578",1,-1,24,0,6.89460595726987
"4579",1,-1,25,0,7.27468761771323
"4580",1,-1,26,0,7.63172577326079
"4581",1,-1,27,0,7.96311073479687
"4582",1,-1,28,0,8.2665668503746
"4583",1,-1,29,0,8.36908944644706
"4584",1,-1,30,0,7.9114664409687
"4585",1,0,0,4.89168715708662e-05,0
"4586",1,0,1,0.00424580932825584,0
"4587",1,0,2,0.548867675213366,8.36844801965667e-05
"4588",1,0,3,0.69160193437515,0.0165400978850911
"4589",1,0,4,0.676739012027521,0.0699963616432923
"4590",1,0,5,1.03662466613136,0.164774483153473
"4591",1,0,6,0.853914033556814,0.301677467960825
"4592",1,0,7,0.790144902147191,0.480514979412778
"4593",1,0,8,0.986605576465402,0.700072226451915
"4594",1,0,9,1.0363182608259,0.958350040339304
"4595",1,0,10,1.03961780381994,1.25289301355544
"4596",1,0,11,1.00244813849247,1.58068541206656
"4597",1,0,12,0.942463755460989,1.93851608911885
"4598",1,0,13,0.86173444232689,2.32285245253502
"4599",1,0,14,0.827875078767016,2.72990396368859
"4600",1,0,15,0.774050837044329,3.15575795677724
"4601",1,0,16,0.75447119631286,3.59628873944324
"4602",1,0,17,0.734058657932925,4.04727054965953
"4603",1,0,18,0.678124533822472,4.5044711595888
"4604",1,0,19,0.384182267893018,4.96366756134701
"4605",1,0,20,0.176056847225989,5.42065936948657
"4606",1,0,21,0,5.87134340818283
"4607",1,0,22,0,6.31176404168151
"4608",1,0,23,0,6.7381658970193
"4609",1,0,24,0,7.14703323054729
"4610",1,0,25,0,7.53511201556301
"4611",1,0,26,0,7.89944263942109
"4612",1,0,27,0,8.23739319853057
"4613",1,0,28,0,8.54668954966113
"4614",1,0,29,0,8.65434443674225
"4615",1,0,30,0,8.18137380163008
"4616",1,1,1,0.022830061442449,0
"4617",1,1,2,0.508515369598057,0.000117568626096236
"4618",1,1,3,0.647437061515785,0.0202859604953614
"4619",1,1,4,0.935297712821917,0.0824337068215617
"4620",1,1,5,0.812485831683447,0.189219653866492
"4621",1,1,6,0.997368857540968,0.340453545887765
"4622",1,1,7,0.968530716538911,0.534803830360381
"4623",1,1,8,0.903577306475287,0.770439755538522
"4624",1,1,9,0.84060088944245,1.04507902054906
"4625",1,1,10,0.740178595600873,1.35602015108562
"4626",1,1,11,0.743515048969474,1.70021092718097
"4627",1,1,12,0.73332934532102,2.07426543792571
"4628",1,1,13,0.292427436606111,2.47455580193871
"4629",1,1,14,0.616190272701543,2.89721577068483
"4630",1,1,15,0.650802074269451,3.33819164402279
"4631",1,1,16,0.476208049424682,3.79330016496042
"4632",1,1,17,0.431165431878246,4.2582824484954
"4633",1,1,18,0.422193070990475,4.7288438879912
"4634",1,1,19,0.0322617136312033,5.20069973166305
"4635",1,1,20,0,5.66962279636644
"4636",1,1,21,0,6.13149260232867
"4637",1,1,22,0,6.58234094106627
"4638",1,1,23,0,7.0183952115734
"4639",1,1,24,0,7.43611880125558
"4640",1,1,25,0,7.83224876063986
"4641",1,1,26,0,8.20383040156885
"4642",1,1,27,0,8.54824530606897
"4643",1,1,28,0,8.86323677668556
"4644",1,1,29,0,8.97583877638954
"4645",1,1,30,0,8.48735381296778
"4646",1,2,2,0.700508831678632,0.00130415364189496
"4647",1,2,3,1.0097076713978,0.0334260434117062
"4648",1,2,4,0.982366465467895,0.112477155905396
"4649",1,2,5,0.946594744009451,0.237700985790845
"4650",1,2,6,0.930112230056122,0.407890796688141
"4651",1,2,7,0.884100850496302,0.621403449984629
"4652",1,2,8,0.849312041646685,0.876178236433186
"4653",1,2,9,0.787126421840552,1.16976048120051
"4654",1,2,10,0.72240595633709,1.49932963499546
"4655",1,2,11,0.653509544599041,1.86173150947673
"4656",1,2,12,0.563895423640745,2.25351423231337
"4657",1,2,13,0.426128373733049,2.67096751751824
"4658",1,2,14,0.306697438683936,3.11016489046313
"4659",1,2,15,0.264334698006991,3.56700815996232
"4660",1,2,16,0.367272956608264,4.03727366862322
"4661",1,2,17,0.321194232177153,4.51665977760798
"4662",1,2,18,0,5.00083501077456
"4663",1,2,19,0,5.48548627909007
"4664",1,2,20,0,5.96636660655878
"4665",1,2,21,0,6.43934178771859
"4666",1,2,22,0,6.90043541945979
"4667",1,2,23,0,7.34587177482309
"4668",1,2,24,0,7.77211601281044
"4669",1,2,25,0,8.17591125348504
"4670",1,2,26,0,8.55431208800932
"4671",1,2,27,0,8.90471413888274
"4672",1,2,28,0,9.22487933590717
"4673",1,2,29,0,9.3418644081983
"4674",1,2,30,0,8.83731749432778
"4675",1,3,3,1.0370577888763,0.105614409234383
"4676",1,3,4,1.01146643791868,0.205424206781072
"4677",1,3,5,0.969350999519616,0.351224180887035
"4678",1,3,6,0.968615663791613,0.541739103455433
"4679",1,3,7,0.96927956610651,0.775258898956541
"4680",1,3,8,0.966332011648459,1.04965791681704
"4681",1,3,9,0.972215344225586,1.36241896030306
"4682",1,3,10,0.814591422854728,1.71066178088668
"4683",1,3,11,0.745794630226276,2.09117569285645
"4684",1,3,12,0.6490635826735,2.50045591302482
"4685",1,3,13,0.489004689949398,2.93474318542281
"4686",1,3,14,0.483840297921323,3.39006621141678
"4687",1,3,15,0.486633227341394,3.86228637222418
"4688",1,3,16,0,4.34714420375929
"4689",1,3,17,0,4.8403070634389
