"Month","Tmin","Tmax","Dynamic_Model","GDH"
1,5,7,0.816336560947878,10.4988026875562
1,5,8,0.804224864138355,16.5765396534811
1,5,9,0.804534993111673,24.0350800208553
1,5,10,0.804749637642438,32.7652326636053
1,5,11,0.803531845007571,42.6385321248602
1,5,12,0.800424210924895,53.5095710234837
1,5,13,0.795770069762053,65.2186379614489
1,5,14,0.776430863164447,77.594609681917
1,5,15,0.742438101445207,90.4580413484139
1,5,16,0.703914833912023,103.624395062239
1,5,17,0.696214356553908,116.907344182307
1,5,18,0.644467078280263,130.122089708626
1,5,19,0.47046329400303,143.088624961622
1,5,20,0.450317484432851,155.634886032564
1,5,21,0.396275413938106,167.599727967594
1,5,22,0.478281632492185,178.83567032616
1,5,23,0,189.21136054654
1,5,24,0,198.61370935688
1,5,25,0,206.949659169233
1,5,26,0,209.094653889544
1,5,27,0,207.145125526929
1,5,28,0,203.264349758778
1,5,29,0,195.920439324717
1,5,30,0,189.02463540666
1,6,6,0.819668716493917,11.1956529418925
1,6,7,0.827114634715716,16.4809628698873
1,6,8,0.834771892271856,23.2194935760273
1,6,9,0.835786791718544,31.3198362769159
1,6,10,0.834296818189743,40.6695049217618
1,6,11,0.806489067514497,51.1369520177946
1,6,12,0.808566042923472,62.5739324574976
1,6,13,0.773472290823354,74.8181695795929
1,6,14,0.744934391501542,87.6962718380081
1,6,15,0.74254732143043,101.02684363016
1,6,16,0.640732565164367,114.62373014404
1,6,17,0.648012123455069,128.29933359587
1,6,18,0.55043563878731,141.867936995062
1,6,19,0.481802774145306,155.148971613701
1,6,20,0.474626022398462,167.970165650812
1,6,21,0.481509603223386,180.170514138081
1,6,22,0.227042116979341,191.603013879291
1,6,23,0,202.137112071997
1,6,24,0,211.660823125907
1,6,25,0,220.082474946799
1,6,26,0,222.104696725158
1,6,27,0,220.191349443745
1,6,28,0,215.629347281743
1,6,29,0,208.327750636763
1,6,30,0,201.460815349787
1,7,7,0.835310111534453,24.9558452885904
1,7,8,0.842824272563365,32.3332274914219
1,7,9,0.844514258309076,41.0507629296033
1,7,10,0.810998401104788,50.992763094931
1,7,11,0.810827620437068,62.0247038695852
1,7,12,0.78130538948357,73.995619947711
1,7,13,0.777634707356095,86.7407981218804
1,7,14,0.749113275516113,100.084717443133
1,7,15,0.681925480648173,113.844179497968
1,7,16,0.648083343396379,127.831568416074
1,7,17,0.649342240256276,141.858177800795
1,7,18,0.486566554828028,155.737540607772
1,7,19,0.484714447934025,169.288698107591
1,7,20,0.484759256284305,182.339345451419
1,7,21,0.421049999849783,194.728793984242
1,7,22,0,206.310694263102
1,7,23,0,216.955468657909
1,7,24,0,226.552408338203
1,7,25,0,235.011396258158
1,7,26,0,236.862879761464
1,7,27,0,234.937470268869
1,7,28,0,229.653474806154
1,7,29,0,222.347950607097
1,7,30,0,215.464007311479
1,8,8,0.81992816629877,43.7878288723693
1,8,9,0.816042216374694,53.0924848223834
1,8,10,0.815247535376571,63.5942896562109
1,8,11,0.813844686468331,75.1558594309451
1,8,12,0.780146498034576,87.6236370082351
1,8,13,0.74918427174888,100.830611584612
1,8,14,0.717720106766551,114.59928127361
1,8,15,0.647722167644037,128.744801686545
1,8,16,0.650057478534773,143.078259892323
1,8,17,0.486254464710919,157.410010781417
1,8,18,0.489605239900057,171.553011761598
1,8,19,0.489274100491104,185.32609189357
1,8,20,0.453520727019817,198.557093028086
1,8,21,0,211.085823200986
1,8,22,0,222.766766422245
1,8,23,0,233.47149797898
1,8,24,0,243.090760357365
1,8,25,0,251.536161751254
1,8,26,0,253.166603549557
1,8,27,0,251.178761324851
1,8,28,0,245.130286810989
1,8,29,0,237.772870643939
1,8,30,0,230.824523731618
1,9,9,0.809226166429025,67.2709282988837
1,9,10,0.781960768992086,78.2950073576383
1,9,11,0.781748010562212,90.3464886208343
1,9,12,0.748182067376438,103.269361641126
1,9,13,0.714236638485865,116.894466472358
1,9,14,0.651495605580604,131.042477558818
1,9,15,0.647701141967613,145.527069433834
1,9,16,0.519180108522715,160.158203387196
1,9,17,0.486313796082317,174.745471972925
1,9,18,0.486710997200088,189.10143720065
1,9,19,0.453301235701687,203.044898505001
1,9,20,0,216.404028111149
1,9,21,0,229.019314178587
1,9,22,0,240.746256051601
1,9,23,0,251.45776099191
1,9,24,0,261.04619781258
1,9,25,0,269.425069748362
1,9,26,0,270.78237011522
1,9,27,0,268.655396336251
1,9,28,0,261.823532684454
1,9,29,0,254.365088626517
1,9,30,0,247.303515449513
1,10,10,0.752033161764818,94.8805699315991
1,10,11,0.747414476785563,107.377812389664
1,10,12,0.714745860363751,120.709759905282
1,10,13,0.650567520221001,134.705260542263
1,10,14,0.616572322395775,149.183330300314
1,10,15,0.485682846002509,163.956334708071
1,10,16,0.486767777423938,178.833286921684
1,10,17,0.489630049892618,193.623199060177
1,10,18,0.324437762872676,208.138422550388
1,10,19,0,222.197913576075
1,10,20,0,235.630361319932
1,10,21,0,248.277119520152
1,10,22,0,259.994885875898
1,10,23,0,270.658078945771
1,10,24,0,280.160868284993
1,10,25,0,288.418820535438
1,10,26,0,289.449659764924
1,10,27,0,286.967740370216
1,10,28,0,279.471096220893
1,10,29,0,271.861896636241
1,10,30,0,264.539964462464
1,11,11,0.711187019728037,126
1,11,12,0.680589498210404,139.691238111933
1,11,13,0.615321921860505,154.005838202854
1,11,14,0.48527710453683,168.761330099164
1,11,15,0.487246175382269,183.76894862993
1,11,16,0.485802345884342,198.836941852169
1,11,17,0.0968362651355639,213.773927875351
1,11,18,0,228.392236001394
1,11,19,0,242.511168289
1,11,20,0,255.960119315745
1,11,21,0,268.581494812962
1,11,22,0,280.233373927201
1,11,23,0,290.791865033893
1,11,24,0,300.15311118784
1,11,25,0,308.234908315024
1,11,26,0,308.885349951794
1,11,27,0,305.750402317184
1,11,28,0,297.7894617871
1,11,29,0,289.979787587637
1,11,30,0,282.155225162178
1,12,12,0.612941077111261,159.934061859669
1,12,13,0.485746219046445,174.513455990139
1,12,14,0.452240826579984,189.490944144497
1,12,15,0.323133533158324,204.676813993887
1,12,16,0,219.878735898734
1,12,17,0,234.905123865979
1,12,18,0,249.568476113599
1,12,19,0,263.688631379683
1,12,20,0,277.095878848214
1,12,21,0,289.633862533801
1,12,22,0,301.162225111966
1,12,23,0,311.558941414961
1,12,24,0,320.722298028658
1,12,25,0,328.572482496594
1,12,26,0,328.788595386018
1,12,27,0,324.68831455949
1,12,28,0,316.478625439335
1,12,29,0,308.419378626683
1,12,30,0,299.760463562234
1,13,13,0,195.924724643009
1,13,14,0,211.066595218866
1,13,15,0,226.372399100847
1,13,16,0,241.649419664776
1,13,17,0,256.706059128769
1,13,18,0,271.355177164192
1,13,19,0,285.417340577497
1,13,20,0,298.723922047833
1,13,21,0,311.119988943649
1,13,22,0,322.466927450938
1,13,23,0,332.6447525401
1,13,24,0,341.554060569699
1,13,25,0,349.117588445643
1,13,26,0,348.846079142162
1,13,27,0,343.726235063177
1,13,28,0,335.227360083868
1,13,29,0,326.791124231872
1,13,30,0,317.056052181798
1,14,14,0,233.168016416221
1,14,15,0,248.534119069989
1,14,16,0,263.826332312947
1,14,17,0,278.853240196535
1,14,18,0,293.428256774397
1,14,19,0,307.372867788023
1,14,20,0,320.519716873387
1,14,21,0,332.715477506391
1,14,22,0,343.823456178925
1,14,23,0,353.725877651914
1,14,24,0,362.325809457931
1,14,25,0,369.548689994941
1,14,26,0,368.737536825394
1,14,27,0,362.554485634713
1,14,28,0,353.718736339509
1,14,29,0,344.615224526105
1,14,30,0,333.83381861821
1,15,15,0,270.831983583779
1,15,16,0,286.079064973891
1,15,17,0,301.016084803603
1,15,18,0,315.457203715947
1,15,19,0,329.225015621818
1,15,20,0,342.15362004638
1,15,21,0,354.091475919749
1,15,22,0,364.903982575768
1,15,23,0,374.475739136857
1,15,24,0,382.712439843098
1,15,25,0,389.542370100383
1,15,26,0,388.141450069751
1,15,27,0,380.853839575949
1,15,28,0,371.635795236331
1,15,29,0,361.441287352186
1,15,30,0,349.624846337962
1,16,16,0,308.075275356991
1,16,17,0,322.862740880237
1,16,18,0,337.110898956388
1,16,19,0,350.643638164218
1,16,20,0,363.296695230744
1,16,21,0,374.920489407274
1,16,22,0,385.38268009515
1,16,23,0,394.570399242617
1,16,24,0,402.392116467539
1,16,25,0,408.779102123993
1,16,26,0,406.740801876542
1,16,27,0,398.310169492943
1,16,28,0,388.607516068183
1,16,29,0,377.086103768719
1,16,30,0,364.250281317153
1,17,17,0,344.065938140332
1,17,18,0,358.063460252473
1,17,19,0,371.304476268014
1,17,20,0,383.626536739605
1,17,21,0,394.882190580468
1,17,22,0,404.941518154803
1,17,23,0,413.694335605469
1,17,24,0,421.052028780879
1,17,25,0,426.948982431827
1,17,26,0,424.21640140344
1,17,27,0,414.620128696108
1,17,28,0,404.071688518618
1,17,29,0,391.149599661987
1,17,30,0,377.664880068518
1,18,18,0,378
1,18,19,0,390.894897187261
1,18,20,0,402.832988724525
1,18,21,0,413.669115990533
1,18,22,0,423.275933898337
1,18,23,0,431.546086115005
1,18,24,0,438.394006850208
1,18,25,0,443.757315346244
1,18,26,0,439.990850732754
1,18,27,0,429.496668407948
1,18,28,0,417.592121911692
1,18,29,0,403.456572734779
1,18,30,0,389.580379318497
1,19,19,0,409.119430068401
1,19,20,0,420.623651635793
1,19,21,0,430.992141456941
1,19,22,0,440.100274340406
1,19,23,0,447.843655877879
1,19,24,0,454.139891202374
1,19,25,0,458.929943988739
1,19,26,0,453.705047753082
1,19,27,0,442.634397715078
1,19,28,0,428.976863602424
1,19,29,0,414.050736286722
1,19,30,0,399.256045254878
1,20,20,0,436.729071701116
1,20,21,0,446.585632348979
1,20,22,0,455.152905524819
1,20,23,0,462.32958338786
1,20,24,0,468.036554207007
1,20,25,0,472.218225146397
1,20,26,0,465.505245124736
1,20,27,0,453.35513951065
1,20,28,0,438.065549402009
1,20,29,0,422.48047434429
1,20,30,0,405.131454822992
2,-10,-5,6.6311277822389e-06,0
2,-10,-4,3.28454918410939e-05,0
2,-10,-3,0.000162471449218211,0
2,-10,-2,0.000798080538474209,0
2,-10,-1,0.0038704190467849,0
2,-10,0,0.0182538247964049,0
2,-10,1,0.0789493271865676,0
2,-10,2,0.25786295238795,0
2,-10,3,0.483268068059324,0
2,-10,4,0.520347065999022,0
2,-10,5,0.517113694983405,0.210849438007143
2,-10,6,0.590058886125348,1.11853616978036
2,-10,7,0.555232669345667,3.01419566451723
2,-10,8,0.57889118092972,5.92509800934492
2,-10,9,0.59139377730488,9.94683056462644
2,-10,10,0.619267106176279,15.0999150362299
2,-10,11,0.573263336037257,21.2944992100919
2,-10,12,0.56932157419776,28.4159042985069
2,-10,13,0.572261605908573,36.3594229278591
2,-10,14,0.565249309699615,45.0188953144919
2,-10,15,0.55764733084556,54.277126396482
2,-10,16,0.563369418420228,63.9893700066457
2,-10,17,0.536102272111954,73.9806797019742
2,-10,18,0.480699037533477,84.0688043499094
2,-10,19,0.436943205280342,94.0734743384697
2,-10,20,0.388619939159535,103.8284048573
2,-10,21,0.330926908447548,113.195006681565
2,-10,22,0.385509049828291,122.04391022811
2,-10,23,0.107831812652417,130.2389580586
2,-10,24,0,137.656923721525
2,-10,25,0,144.192142055092
2,-10,26,0,146.207026773973
2,-10,27,0,142.616003848861
2,-10,28,0,138.881091182023
2,-10,29,0,133.750499525625
2,-10,30,0,125.135965294086
2,-9,-5,7.46500713526285e-06,0
2,-9,-4,3.60086089681251e-05,0
2,-9,-3,0.000175121928149633,0
2,-9,-2,0.000849908062371885,0
2,-9,-1,0.00408374376199155,0
2,-9,0,0.0191120911627436,0
2,-9,1,0.0820407951062917,0
2,-9,2,0.266017159112798,0
2,-9,3,0.494753625193317,0
2,-9,4,0.539029313835006,0
2,-9,5,0.526561590868821,0.21826080886825
2,-9,6,0.59065847069268,1.15930081071463
2,-9,7,0.556407583837507,3.10646948377996
2,-9,8,0.629892988665748,6.09187047655143
2,-9,9,0.600250917734588,10.2313208851881
2,-9,10,0.609415495660167,15.506008041168
2,-9,11,0.586583028866352,21.8164849701583
2,-9,12,0.591516816125028,29.0618197495341
2,-9,13,0.592592116603395,37.1463723430516
2,-9,14,0.589343053523016,45.9696035098383
2,-9,15,0.598518953585076,55.4018324306321
2,-9,16,0.553545000926247,65.2769851602095
2,-9,17,0.503498867417187,75.4134586845991
2,-9,18,0.511071583006038,85.6285153741557
2,-9,19,0.443623334023266,95.7519852024521
2,-9,20,0.37775135279432,105.640037993575
2,-9,21,0.356250312451632,115.149075283174
2,-9,22,0.350670655037256,124.127713958891
2,-9,23,0.159468579753865,132.436482769701
2,-9,24,0,139.951512160642
2,-9,25,0,146.567519225449
2,-9,26,0,148.514947869795
2,-9,27,0,145.022491670401
2,-9,28,0,141.374548332201
2,-9,29,0,135.856980630993
2,-9,30,0,127.225945915338
2,-8,-5,8.77543671948447e-06,0
2,-8,-4,4.03561914773498e-05,0
2,-8,-3,0.000191119409079705,0
2,-8,-2,0.000911977040048823,0
2,-8,-1,0.00432982873862535,0
2,-8,0,0.020082434543189,0
2,-8,1,0.0854438870545832,0
2,-8,2,0.275035177768931,0
2,-8,3,0.507554573731351,0
2,-8,4,0.551865382759448,0
2,-8,5,0.547394010654078,0.225956581317645
2,-8,6,0.602552527691488,1.20478780531915
2,-8,7,0.571335811426374,3.2035486922376
2,-8,8,0.627187729800165,6.28025979533206
2,-8,9,0.612260352611782,10.5421568966304
2,-8,10,0.594649049355737,15.9375991182041
2,-8,11,0.594212843950274,22.3692813653823
2,-8,12,0.656665636156425,29.7518162224034
2,-8,13,0.630334982044153,37.9998631430648
2,-8,14,0.597088825225415,47.0036615289032
2,-8,15,0.589173912486431,56.6111781239649
2,-8,16,0.526469149175954,66.6447964927004
2,-8,17,0.524592997741523,76.9223345372576
2,-8,18,0.491313050310781,87.2731435353708
2,-8,19,0.431118877842811,97.5507667294998
2,-8,20,0.421557767824958,107.599184571576
2,-8,21,0.426699012853682,117.254742154472
2,-8,22,0.393785814295712,126.363781923108
2,-8,23,0.201010514109253,134.785938179587
2,-8,24,0,142.403566187825
2,-8,25,0,149.129231990201
2,-8,26,0,151.033235608151
2,-8,27,0,147.633832207347
2,-8,28,0,144.05930152515
2,-8,29,0,138.063615852216
2,-8,30,0,129.484599031562
2,-7,-5,1.13226689968873e-05,0
2,-7,-4,4.72384291455965e-05,0
2,-7,-3,0.000213215938068062,0
2,-7,-2,0.000990834520086001,0
2,-7,-1,0.00462779629419652,0
2,-7,0,0.0212235003001064,0
2,-7,1,0.0893384458650299,0
2,-7,2,0.284437276993785,0
2,-7,3,0.520672907096306,0
2,-7,4,0.558488556259027,0
2,-7,5,0.573955413425663,0.233936650222305
2,-7,6,0.634333632615872,1.25499128937482
2,-7,7,0.613683426924583,3.30867485286982
2,-7,8,0.666249168587271,6.49266656415698
2,-7,9,0.626292638591936,10.8792309065832
2,-7,10,0.610671312668239,16.3956663485564
2,-7,11,0.652801784869791,22.9602948417044
2,-7,12,0.644645666415445,30.5019390182159
2,-7,13,0.639389532404875,38.9343412739185
2,-7,14,0.603765119149448,48.1247712444443
2,-7,15,0.571440146651025,57.9035037940856
2,-7,16,0.551843033924957,68.0919849632206
2,-7,17,0.514035756508473,78.522696725579
2,-7,18,0.461370155559142,89.0489255814757
2,-7,19,0.452747281206273,99.5046638177775
2,-7,20,0.452142321353814,109.717038435615
2,-7,21,0.428404420764097,119.520525672754
2,-7,22,0.435353761510823,128.761961157601
2,-7,23,0.207891754083589,137.318387450909
2,-7,24,0,145.071323267662
2,-7,25,0,151.910893005386
2,-7,26,0,153.75891023264
2,-7,27,0,150.438544884515
2,-7,28,0,146.92406294733
2,-7,29,0,140.424778180674
2,-7,30,0,131.958092745849
2,-6,-5,1.7747599347e-05,0
2,-6,-4,6.06971354460515e-05,0
2,-6,-3,0.000248695663002493,0
2,-6,-2,0.00110111414683643,0
2,-6,-1,0.00501129568123011,0
2,-6,0,0.0225994676553243,0
2,-6,1,0.0938432097879409,0
2,-6,2,0.294953539674548,0
2,-6,3,0.532437753565542,0
2,-6,4,0.566060394487537,0
2,-6,5,0.592381731185051,0.242227747120965
2,-6,6,0.602405398195907,1.30990443765691
2,-6,7,0.633259837505594,3.42816585152615
2,-6,8,0.674533288844165,6.7310683253364
2,-6,9,0.610233811738922,11.2423650321551
2,-6,10,0.628556397104088,16.8864983989279
2,-6,11,0.664828352401937,23.6028581257274
2,-6,12,0.653891923675231,31.3291428711322
2,-6,13,0.630537423526882,39.9577555372771
2,-6,14,0.598387528269073,49.3314592155652
2,-6,15,0.573084169641983,59.2783981078319
2,-6,16,0.574596309212707,69.6380244449871
2,-6,17,0.53914789647936,80.2651991811693
2,-6,18,0.496032435947291,90.9871807766628
2,-6,19,0.517519985582063,101.624896438288
2,-6,20,0.502585265954438,112.003640419901
2,-6,21,0.466240013179298,121.967532587866
2,-6,22,0.459569711625458,131.37591309699
2,-6,23,0.246057860128081,140.083864191796
2,-6,24,0,147.962531108761
2,-6,25,0,154.902244423636
2,-6,26,0,156.682711624513
2,-6,27,0,153.448578339258
2,-6,28,0,150.014935322074
2,-6,29,0,143.039335273019
2,-6,30,0,134.681478126922
2,-5,-5,3.82524319384139e-05,0
2,-5,-4,9.46264180879024e-05,0
2,-5,-3,0.000318271176953282,0
2,-5,-2,0.00127858314934267,0
2,-5,-1,0.00554667994401547,0
2,-5,0,0.0243306024808034,0
2,-5,1,0.0991151975846899,0
2,-5,2,0.306960547339766,0
2,-5,3,0.542306926979125,0
2,-5,4,0.58328253698022,0
2,-5,5,0.609460802583217,0.251603470808346
2,-5,6,0.591167010064928,1.3695194653439
2,-5,7,0.658869464093173,3.5680460600082
2,-5,8,0.641501775909673,6.99612035595974
2,-5,9,0.621659001867558,11.6328365731454
2,-5,10,0.683979495452445,17.4201167814551
2,-5,11,0.698193064420938,24.3166204870427
2,-5,12,0.650490859677545,32.2460253839098
2,-5,13,0.602281829271723,41.0691417836005
2,-5,14,0.594591074516021,50.6238379199931
2,-5,15,0.584210092772158,60.7605014003981
2,-5,16,0.553980356286123,71.3369132824071
2,-5,17,0.577972028300645,82.1775446340662
2,-5,18,0.568271001949932,93.1000680921252
2,-5,19,0.534614123106969,103.926977757641
2,-5,20,0.496073885025676,114.501541444259
2,-5,21,0.427172992275892,124.656027573042
2,-5,22,0.389869957114418,134.229480111746
2,-5,23,0.285701108357696,143.075749553413
2,-5,24,0,151.07058836925
2,-5,25,0,158.12129095984
2,-5,26,0,159.862813872671
2,-5,27,0,156.728228108232
2,-5,28,0,153.308704405837
2,-5,29,0,145.911870914982
2,-5,30,0,137.659404507345
2,-4,-4,0.000201852733322123,0
2,-4,-3,0.000493097197089921,0
2,-4,-2,0.00162832743746063,0
2,-4,-1,0.00640571124009645,0
2,-4,0,0.0267319030009774,0
2,-4,1,0.105684673289553,0
2,-4,2,0.32013412307417,0
2,-4,3,0.551091854300051,0
2,-4,4,0.581487907243717,0
2,-4,5,0.643914749988536,0.263936551640286
2,-4,6,0.604355987008884,1.43390942002469
2,-4,7,0.690645535295976,3.73213733877621
2,-4,8,0.624788255690385,7.28769006915004
2,-4,9,0.650475940333793,12.0585029761326
2,-4,10,0.704986347910501,18.0160647447784
2,-4,11,0.709927017291965,25.1188677098056
2,-4,12,0.638350925419197,33.2530512476612
2,-4,13,0.626652735690738,42.2693102353758
2,-4,14,0.59816783278944,52.0327879608019
2,-4,15,0.621273515090563,62.4055988837902
2,-4,16,0.615280501393153,73.2134223844781
2,-4,17,0.597216363745759,84.274178683898
2,-4,18,0.560140926671982,95.4188785978159
2,-4,19,0.526184229489564,106.473018184504
2,-4,20,0.463298822091395,117.253749648294
2,-4,21,0.406584833555468,127.587340889964
2,-4,22,0.326511973282879,137.319366058476
2,-4,23,0.322242512536158,146.318811801649
2,-4,24,0,154.45867982041
2,-4,25,0,161.631525268377
2,-4,26,0,163.327284805859
2,-4,27,0,160.286280773755
2,-4,28,0,156.813332440722
2,-4,29,0,149.099185995491
2,-4,30,0,140.97756661122
2,-3,-3,0.0010403272191192,0
2,-3,-2,0.0025072841988826,0
2,-3,-1,0.00810362686135324,0
2,-3,0,0.0306146658305639,0
2,-3,1,0.1147760180847,0
2,-3,2,0.336231210220186,0
2,-3,3,0.555266723343072,0
2,-3,4,0.590800328448693,0
2,-3,5,0.622409992764137,0.280839514897137
2,-3,6,0.672103837609461,1.50676715649322
2,-3,7,0.667918589978335,3.92275314396651
2,-3,8,0.636751191558896,7.60749158031196
2,-3,9,0.700601533642915,12.5348117041748
2,-3,10,0.687504482801943,18.6965641337715
2,-3,11,0.65807791022393,26.0131908940142
2,-3,12,0.639077170948334,34.3519990524639
2,-3,13,0.645169873376952,43.59641648412
2,-3,14,0.667416098466733,53.6144734414329
2,-3,15,0.659591102060696,64.2369560798853
2,-3,16,0.621920559745657,75.2916022106317
2,-3,17,0.581976677058257,86.6104487158568
2,-3,18,0.527446660758579,98.0024978935006
2,-3,19,0.481678230734751,109.277616409947
2,-3,20,0.437046249905891,120.261838481291
2,-3,21,0.381350744932828,130.793782705877
2,-3,22,0.307016227754204,140.71326223659
2,-3,23,0.323477806134605,149.875446985383
2,-3,24,0,158.155109637964
2,-3,25,0,165.456587541694
2,-3,26,0,167.127934451308
2,-3,27,0,164.20824707549
2,-3,28,0,160.614642116587
2,-3,29,0,152.664004920374
2,-3,30,0,144.66606959162
2,-2,-2,0.00522287034257317,0
2,-2,-1,0.0123457668771423,0
2,-2,0,0.0382936475686457,0
2,-2,1,0.129297903425826,0
2,-2,2,0.357570774963373,0
2,-2,3,0.562261654268393,0
2,-2,4,0.584776942373945,0
2,-2,5,0.619210753125782,0.302483204258253
2,-2,6,0.675350137744868,1.59712103470015
2,-2,7,0.636834780946367,4.14023628269692
2,-2,8,0.701612924814449,7.96631215155289
2,-2,9,0.695519485530555,13.0881527959062
2,-2,10,0.660254804573054,19.47066172638
2,-2,11,0.65566904629742,27.0027747362311
2,-2,12,0.670731127481025,35.5892538121578
2,-2,13,0.712848376078508,45.1059196171841
2,-2,14,0.678130485646718,55.3940552985273
2,-2,15,0.645872131439585,66.298880187208
2,-2,16,0.49875526677787,77.6387935706167
2,-2,17,0.534157017527034,89.2200149712067
2,-2,18,0.517930352897836,100.861288248148
2,-2,19,0.488745259906117,112.381511869441
2,-2,20,0.43231092206289,123.597726453223
2,-2,21,0.377257397178973,134.337172424528
2,-2,22,0.306281389508972,144.450000983833
2,-2,23,0.323622900982973,153.795007523441
2,-2,24,0,162.244821641072
2,-2,25,0,169.692217177661
2,-2,26,0,171.342030687421
2,-2,27,0,168.543095015613
2,-2,28,0,164.752145751721
2,-2,29,0,156.67335063594
2,-2,30,0,148.815813991461
2,-1,-1,0.0251722525918611,0
2,-1,0,0.0570358798499088,0
2,-1,1,0.156987294314659,0
2,-1,2,0.389347596279582,0
2,-1,3,0.575271989718565,0
2,-1,4,0.635800185474552,0
2,-1,5,0.633049406925805,0.328864924993137
2,-1,6,0.663092287840683,1.71169925124194
2,-1,7,0.654099995245115,4.38702608253226
2,-1,8,0.711946936563998,8.38939354837299
2,-1,9,0.673454839394252,13.7354148285737
2,-1,10,0.666230551341158,20.3438704526539
2,-1,11,0.67306904724444,28.1430356703008
2,-1,12,0.739782205857015,37.0190758159251
2,-1,13,0.708994903802452,46.8358785531059
2,-1,14,0.654580196035994,57.4394280958706
2,-1,15,0.588818903933186,68.6461796624125
2,-1,16,0.604398602535103,80.279870847568
2,-1,17,0.506463885683207,92.152876714118
2,-1,18,0.505020799006158,104.071533851897
2,-1,19,0.499591962493141,115.853758725083
2,-1,20,0.44063609691529,127.32202639574
2,-1,21,0.353589118234434,138.301711865364
2,-1,22,0.362750703672172,148.631587077141
2,-1,23,0.287764162829456,158.172623477172
2,-1,24,0,166.80117201506
2,-1,25,0,174.410334520324
2,-1,26,0,176.059380285317
2,-1,27,0,173.391707493983
2,-1,28,0,169.31137239472
2,-1,29,0,161.187472077477
2,-1,30,0,153.454109995082
2,0,0,0.109507055607709,0
2,0,1,0.218528931205215,0
2,0,2,0.44324269286891,0
2,0,3,0.590314376512866,0
2,0,4,0.629194396972487,0
2,0,5,0.665813234236263,0.360001465832968
2,0,6,0.661754296457112,1.85319047600489
2,0,7,0.737248873039791,4.68093709365835
2,0,8,0.678115546778691,8.90420572483181
2,0,9,0.695594578590433,14.4866210227602
2,0,10,0.722581830869024,21.381085198891
2,0,11,0.75211676224688,29.491841923658
2,0,12,0.716371036343113,38.702969104476
2,0,13,0.671051551569427,48.8575590593888
2,0,14,0.620216076705374,59.7965940369178
2,0,15,0.609261723207253,71.3398663909682
2,0,16,0.578093233630861,83.3016233281476
2,0,17,0.539913413176389,95.4959867986213
2,0,18,0.514803736519669,107.727011592393
2,0,19,0.518167080161502,119.80508887173
2,0,20,0.511175701344796,131.551493442974
2,0,21,0.42914751080859,142.791035267116
2,0,22,0.42976450449269,153.361474564294
2,0,23,0.251673672850446,163.116820030096
2,0,24,0,171.929844601202
2,0,25,0,179.695790446909
2,0,26,0,181.334591961041
2,0,27,0,178.791879454807
2,0,28,0,174.3205639772
2,0,29,0,166.259293457434
2,0,30,0,158.654506454271
2,1,1,0.355553324624696,0
2,1,2,0.540263073559326,0
2,1,3,0.610211555458131,0
2,1,4,0.662744679345941,0
2,1,5,0.697550241384855,0.400987192708388
2,1,6,0.7059700325582,2.02586461847018
2,1,7,0.698545769171307,5.05879067505748
2,1,8,0.730238665364541,9.52907313074956
2,1,9,0.713127557002128,15.4168251368403
2,1,10,0.709060212806537,22.655079412793
2,1,11,0.708095989543143,31.1313496418012
2,1,12,0.673413891030162,40.7154513434577
2,1,13,0.661655384430058,51.2512277895761
2,1,14,0.654446868408895,62.573986179709
2,1,15,0.510049085588283,74.4979693717335
2,1,16,0.659576775586093,86.8359985761729
2,1,17,0.612799341353795,99.3922595819198
2,1,18,0.611191298805191,111.968420945291
2,1,19,0.525283349467298,124.369969545172
2,1,20,0.474241529287217,136.411556400357
2,1,21,0.361805286736355,147.920167321454
2,1,22,0.439417213264055,158.733362569965
2,1,23,0.179451286932697,168.704864348494
2,1,24,0,177.707685912894
2,1,25,0,185.637254060216
2,1,26,0,187.269541599102
2,1,27,0,184.851145505688
2,1,28,0,179.916012985927
2,1,29,0,171.984195401756
2,1,30,0,164.500191320161
2,2,2,0.62278078664234,0
2,2,3,0.63073766415871,0
2,2,4,0.665535074653163,0
2,2,5,0.748117476302108,0.46527028627088
2,2,6,0.728063474456841,2.26440016169421
2,2,7,0.732189225242571,5.55465472960849
2,2,8,0.756482709132438,10.3583895831332
2,2,9,0.73078113670262,16.6272126452863
2,2,10,0.700908773993035,24.272252062903
2,2,11,0.732910377764239,33.1785377265617
2,2,12,0.700177549961331,43.2040394502025
2,2,13,0.730390449196902,54.1888754671896
2,2,14,0.686358358814463,65.9526928625655
2,2,15,0.679992956621139,78.3066563531635
2,2,16,0.624422865022195,91.0563765311579
2,2,17,0.566676913846319,104.000848881183
2,2,18,0.478266222192601,116.940343785359
2,2,19,0.250447847754088,129.680883879923
2,2,20,0.393714018073489,142.034828345522
2,2,21,0.446179884898072,153.824967771648
2,2,22,0.459627691166364,164.888423594589
2,2,23,0.107544854643476,175.079949912944
2,2,24,0,184.273908446468
2,2,25,0,192.365897077389
2,2,26,0,193.988837283441
2,2,27,0,191.689627456229
2,2,28,0,186.286809761124
2,2,29,0,178.478311174414
2,2,30,0,171.105788332992
2,3,3,0.645626042037689,0
2,3,4,0.684351315589013,0
2,3,5,0.689022427626177,0.568519435795267
2,3,6,0.75084261673892,2.63389772333759
2,3,7,0.752895858487092,6.30253481458557
2,3,8,0.743864582256896,11.5507721901352
2,3,9,0.73073926350409,18.3066425653283
2,3,10,0.722595987606401,26.4625635376453
